SERV_ID,INNET_DUR,ORG_DZS_ID,OFR_GRADE,CDE_OFR_CD,YD_CNT,TERMINAL_MODEL,BRAND_ID,MOBILE_PRICE,REL_AMT,PAY_MODE,OWE_AMOUNT,CUST_CNT,ZJ_CNT,BJ_CNT,ZJ_CNT_RATIO,ZJ_DUR,BJ_DUR,ZJ_DUR_RATIO,ZJ_PEOPLE_CNT,BJ_PEOPLE_CNT,ZJ_PEOPLE_RATIO,ZJ_AVG_CNT_RATIO,BJ_AVG_CNT_RATIO,ZJ_AVG_DUR,BJ_AVG_DUR,ZJ_CNT_DUR,BJ_CNT_DUR,ZJ_SHORT_CNT,ZJ_SHORT_CNT_RATIO,ZJ_MID_CNT,ZJ_MID_CNT_RATIO,ZJ_ROAM_CNT,ZJ_ROAM_CNT_RATIO,ZJ_LONG_CNT,ZJ_LONG_CNT_RATIO,ZJ_LONG_ROAM_RATIO,ZJ_ROAM_DUR,ZJ_ROAM_DUR_RATIO,ZJ_LONG_DUR,ZJ_LONG_DUR_RATIO,ZJ_LONG_ROAM_DUR_RATIO,ZJ_ROAM_AREA_CNT,ROAM_TOP_RATIO,SMS_CNT,DAY_CNT,FLOW_CNT,FLOW_MB,BASE_CNT,ZJ_BASE_TOP_RATIO,POINT_CNT
16279,84,,99,2269,2.0,118,12,399.0,99.0,2,0.0,2,62,46,0.5741,137.68,90.55,0.6033,27.0,15.0,0.6429,2.3,3.07,5.1,6.04,2.22,1.97,6.0,0.0968,25.0,0.4032,0,0.0,10,0.1613,0.1613,0.0,0.0,41.02,0.2979,0.2979,2,0.0,0,22.0,212,15.67,4,0.9032,0
11111,36,1590.0,39,238,1.0,152,3,999.0,68.61,2,0.0,1,49,60,0.4495,149.55,272.28,0.3545,14.0,14.0,0.5,3.5,4.29,10.68,19.45,3.05,4.54,4.0,0.0816,23.0,0.4694,4,0.0816,30,0.6122,0.6938,2.62,0.0175,130.13,0.8702,0.8877,4,6.75,0,31.0,221,856.11,5,0.5306,0
10232,43,1545.0,99,2269,2.0,54,1,1999.0,106.99,2,0.0,2,212,358,0.3719,188.5,380.23,0.3314,60.0,69.0,0.4651,3.53,5.19,3.14,5.51,0.89,1.06,23.0,0.1085,130.0,0.6132,25,0.1179,49,0.2311,0.349,29.38,0.1559,34.6,0.1836,0.3395,6,0.64,3,31.0,851,1003.0,25,0.3208,0
9187,105,,39,2297,1.0,189,2,1999.0,39.0,2,0.0,1,22,40,0.3548,86.43,37.22,0.699,10.0,26.0,0.2778,2.2,1.54,8.64,1.43,3.93,0.93,3.0,0.1364,7.0,0.3182,5,0.2273,13,0.5909,0.8182,7.87,0.091,75.9,0.8781,0.9691,2,1.6,3,30.0,462,489.07,16,0.1364,0
16455,30,3514.0,169,2005,2.0,33,2,1499.0,189.0,2,171.25,2,24,27,0.4706,19.12,61.98,0.2357,7.0,7.0,0.5,3.43,3.86,2.73,8.85,0.8,2.3,4.0,0.1667,13.0,0.5417,0,0.0,1,0.0417,0.0417,0.0,0.0,0.27,0.0139,0.0139,2,0.0,0,7.0,86,10.22,13,0.3333,1
17374,11,590.0,9,1862,1.0,55,6,999.0,28.97,2,0.0,1,37,50,0.4253,53.4,68.77,0.4371,9.0,11.0,0.45,4.11,4.55,5.93,6.25,1.44,1.38,6.0,0.1622,18.0,0.4865,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,16.0,96,123.96,9,0.2432,0
3186,12,1052.0,129,1137,3.0,27,7,359.0,1.0,2,0.0,3,3,31,0.0882,2.87,162.9,0.0173,2.0,6.0,0.25,1.5,5.17,1.43,27.15,0.96,5.25,0.0,0.0,2.0,0.6667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,2,0.6667,0
7837,15,54.0,129,1137,3.0,27,7,359.0,1.1,2,0.0,3,22,18,0.55,80.05,37.83,0.6791,8.0,8.0,0.5,2.75,2.25,10.01,4.73,3.64,2.1,2.0,0.0909,11.0,0.5,0,0.0,3,0.1364,0.1364,0.0,0.0,44.38,0.5544,0.5544,1,0.0,0,,0,0.0,2,0.9545,0
8233,89,,129,1137,2.0,96,2,2399.0,134.2,2,0.0,2,132,219,0.3761,259.4,239.32,0.5201,42.0,52.0,0.4468,3.14,4.21,6.18,4.6,1.97,1.09,26.0,0.197,59.0,0.447,1,0.0076,21,0.1591,0.1667,0.23,0.0009,126.83,0.4889,0.4898,10,8.0,2,31.0,671,394.84,15,0.5303,0
17173,6,4968.0,79,1671,3.0,141,14,599.0,1.0,2,0.0,3,20,7,0.7407,62.62,17.0,0.7865,6.0,3.0,0.6667,3.33,2.33,10.44,5.67,3.13,2.43,0.0,0.0,9.0,0.45,0,0.0,10,0.5,0.5,0.0,0.0,33.9,0.5414,0.5414,3,0.0,0,6.0,124,180.87,4,0.75,0
9006,42,1941.0,169,2072,3.0,51,0,,20.0,2,0.0,3,161,162,0.4985,112.53,125.97,0.4718,29.0,29.0,0.5,5.55,5.59,3.88,4.34,0.7,0.78,27.0,0.1677,104.0,0.646,0,0.0,1,0.0062,0.0062,0.0,0.0,0.22,0.0019,0.0019,2,0.0,0,31.0,2219,38823.7,25,0.4348,1
6994,82,,0,2481,1.0,1,0,,21.79,2,0.0,1,86,101,0.4599,105.17,123.17,0.4606,23.0,27.0,0.46,3.74,3.74,4.57,4.56,1.22,1.22,22.0,0.2558,40.0,0.4651,0,0.0,3,0.0349,0.0349,0.0,0.0,6.82,0.0648,0.0648,2,0.0,0,4.0,10,9.04,7,0.8953,0
16288,58,7380.0,129,200,2.0,22,1,2799.0,10.0,2,0.0,2,59,43,0.5784,44.1,76.73,0.365,9.0,9.0,0.5,6.56,4.78,4.9,8.53,0.75,1.78,10.0,0.1695,39.0,0.661,59,1.0,52,0.8814,1.8814,44.1,1.0,37.6,0.8526,1.8526,1,0.8814,0,29.0,218,536.26,11,0.5424,0
16469,14,2978.0,99,2269,2.0,3,1,1599.0,99.0,2,0.0,2,106,83,0.5608,201.43,188.08,0.5171,40.0,27.0,0.597,2.65,3.07,5.04,6.97,1.9,2.27,10.0,0.0943,42.0,0.3962,1,0.0094,11,0.1038,0.1132,2.57,0.0127,19.27,0.0956,0.1083,2,6.0,0,31.0,557,565.96,19,0.5943,0
8186,38,368.0,19,768,1.0,203,6,1399.0,19.0,2,0.0,1,7,8,0.4667,7.38,17.77,0.2936,5.0,4.0,0.5556,1.4,2.0,1.48,4.44,1.05,2.22,2.0,0.2857,4.0,0.5714,4,0.5714,3,0.4286,1.0,6.38,0.8646,1.0,0.1354,1.0,1,0.75,0,3.0,7,1.89,3,0.4286,0
4696,6,68.0,9,1862,1.0,117,3,1598.0,9.0,2,0.0,1,4,5,0.4444,2.25,3.1,0.4206,2.0,1.0,0.6667,2.0,5.0,1.13,3.1,0.56,0.62,1.0,0.25,2.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,13.0,46,4.07,2,0.75,0
8057,22,296.0,169,1557,3.0,115,2,1299.0,1.0,2,0.0,3,23,21,0.5227,30.38,16.08,0.6539,14.0,6.0,0.7,1.64,3.5,2.17,2.68,1.32,0.77,4.0,0.1739,11.0,0.4783,0,0.0,1,0.0435,0.0435,0.0,0.0,3.03,0.0998,0.0998,1,0.0,6,22.0,209,169.11,7,0.4348,0
18927,41,1605.0,20,2321,1.0,0,0,,20.0,2,0.0,1,16,22,0.4211,10.1,27.27,0.2703,4.0,7.0,0.3636,4.0,3.14,2.53,3.9,0.63,1.24,1.0,0.0625,13.0,0.8125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,5,0.75,0
1362,52,3199.0,169,988,2.0,53,1,2598.0,171.9,2,0.0,2,555,468,0.5425,1102.57,892.1,0.5528,142.0,161.0,0.4686,3.91,2.91,7.76,5.54,1.99,1.91,58.0,0.1045,247.0,0.445,0,0.0,21,0.0378,0.0378,0.0,0.0,126.52,0.1147,0.1147,8,0.0,28,31.0,428,2498.55,31,0.382,2
16875,45,80.0,19,1379,1.0,8,3,2798.0,52.1,2,0.73,1,31,38,0.4493,50.2,25.92,0.6595,16.0,26.0,0.381,1.94,1.46,3.14,1.0,1.62,0.68,2.0,0.0645,14.0,0.4516,0,0.0,14,0.4516,0.4516,0.0,0.0,31.5,0.6275,0.6275,3,0.0,9,8.0,1162,468.97,14,0.2258,0
17600,65,546.0,199,1659,3.0,2,4,5288.0,0.0,2,0.0,5,3,0,1.0,19.02,0.0,1.0,2.0,0.0,1.0,1.5,0.0,9.51,0.0,6.34,0.0,1.0,0.3333,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,31.0,1104,4835.13,2,0.6667,3
17165,1,448.0,129,1601,2.0,749,9,1490.0,0.0,2,0.0,2,1,0,1.0,2.17,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.17,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1,1.4,1,1.0,0
1207,47,1982.0,5,2509,1.0,27,7,359.0,20.3,2,0.0,2,15,19,0.4412,44.45,49.48,0.4732,3.0,4.0,0.4286,5.0,4.75,14.82,12.37,2.96,2.6,2.0,0.1333,1.0,0.0667,15,1.0,7,0.4667,1.4667,44.45,1.0,17.75,0.3993,1.3993,2,0.2667,1,,0,0.0,3,0.0667,0
8753,24,9896.0,169,2072,2.0,15,3,2998.0,0.7,2,0.0,2,210,183,0.5344,222.08,211.38,0.5123,33.0,16.0,0.6735,6.36,11.44,6.73,13.21,1.06,1.16,38.0,0.181,106.0,0.5048,0,0.0,2,0.0095,0.0095,0.0,0.0,8.0,0.036,0.036,3,0.0,7,30.0,1196,9234.95,29,0.4095,1
16994,66,5261.0,299,2149,2.0,17,4,6388.0,15.63,2,0.0,2,107,85,0.5573,149.23,90.97,0.6213,30.0,33.0,0.4762,3.57,2.58,4.97,2.76,1.39,1.07,13.0,0.1215,67.0,0.6262,99,0.9252,55,0.514,1.4392,141.33,0.9471,81.78,0.548,1.4951,4,0.5354,0,31.0,603,1906.67,4,0.0561,1
17368,9,563.0,9,1862,1.0,1,0,,9.0,2,0.0,2,148,103,0.5896,2321.15,985.17,0.702,8.0,8.0,0.5,18.5,12.88,290.14,123.15,15.68,9.56,9.0,0.0608,29.0,0.1959,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,17,0.1824,0
12592,78,10367.0,36,1152,2.0,55,6,999.0,5.0,2,0.0,2,36,31,0.5373,51.37,81.4,0.3869,12.0,13.0,0.48,3.0,2.38,4.28,6.26,1.43,2.63,6.0,0.1667,18.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,,0,0.0,6,0.6667,0
7938,13,4279.0,39,2297,1.0,8,3,2798.0,39.0,2,0.0,1,426,110,0.7948,266.68,117.62,0.6939,51.0,36.0,0.5862,8.35,3.06,5.23,3.27,0.63,1.07,129.0,0.3028,243.0,0.5704,0,0.0,56,0.1315,0.1315,0.0,0.0,64.1,0.2404,0.2404,4,0.0,0,22.0,166,226.66,1,1.0,0
8029,13,5424.0,129,1353,2.0,275,0,,194.09,2,0.0,2,49,112,0.3043,43.17,156.4,0.2163,21.0,33.0,0.3889,2.33,3.39,2.06,4.74,0.88,1.4,13.0,0.2653,24.0,0.4898,49,1.0,37,0.7551,1.7551,43.17,1.0,26.35,0.6104,1.6104,1,0.7551,0,17.0,133,560.94,1,,0
2388,7,525.0,19,2527,1.0,29,3,1798.0,19.0,2,0.0,1,180,96,0.6522,306.8,120.17,0.7186,11.0,11.0,0.5,16.36,8.73,27.89,10.92,1.7,1.25,8.0,0.0444,53.0,0.2944,0,0.0,2,0.0111,0.0111,0.0,0.0,6.08,0.0198,0.0198,1,0.0,0,,0,0.0,34,0.2833,0
3746,8,132.0,9,1862,1.0,167,2,1499.0,9.0,2,0.0,1,15,27,0.3571,23.92,63.42,0.2739,7.0,9.0,0.4375,2.14,3.0,3.42,7.05,1.59,2.35,0.0,0.0,8.0,0.5333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,22.0,172,152.89,4,0.8,0
19055,72,2.0,169,2172,4.0,17,4,6388.0,170.0,2,0.0,4,292,222,0.5681,681.07,408.47,0.6251,36.0,68.0,0.3462,8.11,3.26,18.92,6.01,2.33,1.84,32.0,0.1096,107.0,0.3664,0,0.0,28,0.0959,0.0959,0.0,0.0,77.13,0.1133,0.1133,4,0.0,4,31.0,551,1231.17,38,0.3014,0
13800,61,355.0,20,2321,1.0,197,21,302.0,20.0,2,0.0,1,41,74,0.3565,165.8,415.75,0.2851,10.0,20.0,0.3333,4.1,3.7,16.58,20.79,4.04,5.62,5.0,0.122,15.0,0.3659,0,0.0,11,0.2683,0.2683,0.0,0.0,107.22,0.6467,0.6467,2,0.0,2,28.0,29,0.19,6,0.7317,0
13749,10,209.0,99,1590,2.0,2,4,5288.0,1.0,2,0.0,2,1,0,1.0,0.72,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.72,0.0,0.72,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,24.0,318,959.33,1,1.0,0
11819,40,9398.0,79,1591,1.0,38,3,2698.0,156.35,2,0.0,1,139,60,0.6985,237.07,36.17,0.8676,30.0,22.0,0.5769,4.63,2.73,7.9,1.64,1.71,0.6,18.0,0.1295,76.0,0.5468,1,0.0072,44,0.3165,0.3237,0.65,0.0027,142.47,0.601,0.6037,2,27.0,0,31.0,682,1432.13,12,0.5036,1
7030,6,14612.0,169,2072,2.0,68,4,6688.0,169.0,2,0.0,2,13,7,0.65,20.92,6.28,0.769,10.0,5.0,0.6667,1.3,1.4,2.09,1.26,1.61,0.9,2.0,0.1538,3.0,0.2308,9,0.6923,11,0.8462,1.5385,17.42,0.8327,19.2,0.9179,1.7506,3,0.7778,0,31.0,769,3857.46,4,0.1538,0
14268,110,,129,1601,3.0,137,4,3288.0,129.0,2,0.0,3,123,279,0.306,157.98,377.52,0.295,56.0,131.0,0.2995,2.2,2.13,2.82,2.88,1.28,1.35,18.0,0.1463,69.0,0.561,0,0.0,6,0.0488,0.0488,0.0,0.0,6.83,0.0433,0.0433,3,0.0,0,31.0,1283,5856.25,22,0.4228,0
6732,11,2036.0,29,448,1.0,183,6,1499.0,29.0,2,0.0,1,3,6,0.3333,2.45,20.38,0.1073,3.0,5.0,0.375,1.0,1.2,0.82,4.08,0.82,3.4,0.0,0.0,2.0,0.6667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,0
8866,39,3457.0,129,1788,1.0,176,5,1599.0,326.43,2,0.0,1,215,185,0.5375,439.35,355.15,0.553,58.0,48.0,0.5472,3.71,3.85,7.58,7.4,2.04,1.92,21.0,0.0977,74.0,0.3442,197,0.9163,208,0.9674,1.8837,420.52,0.9571,421.7,0.9598,1.9169,13,0.8071,5,31.0,836,6938.28,5,0.0419,0
16774,25,24.0,129,1557,2.0,674,7,990.0,129.0,2,0.0,2,8,32,0.2,13.4,76.92,0.1484,8.0,12.0,0.4,1.0,2.67,1.68,6.41,1.68,2.4,2.0,0.25,2.0,0.25,0,0.0,1,0.125,0.125,0.0,0.0,6.25,0.4664,0.4664,1,0.0,0,,0,0.0,3,0.75,1
17443,1,2489.0,129,1601,2.0,61,6,899.0,0.0,2,0.0,2,8,3,0.7273,31.92,4.87,0.8677,6.0,3.0,0.6667,1.33,1.0,5.32,1.62,3.99,1.62,0.0,0.0,3.0,0.375,0,0.0,2,0.25,0.25,0.0,0.0,22.55,0.7065,0.7065,2,0.0,0,5.0,62,326.62,3,0.5,0
14830,27,4.0,199,185,4.0,3,1,1599.0,1.0,2,0.0,4,37,48,0.4353,27.95,66.73,0.2952,10.0,10.0,0.5,3.7,4.8,2.8,6.67,0.76,1.39,8.0,0.2162,20.0,0.5405,0,0.0,1,0.027,0.027,0.0,0.0,1.77,0.0632,0.0632,1,0.0,1,31.0,1206,3048.19,6,0.5135,3
1637,8,3526.0,99,2269,3.0,1,0,,1.0,2,0.0,3,32,14,0.6957,99.9,12.5,0.8888,7.0,5.0,0.5833,4.57,2.8,14.27,2.5,3.12,0.89,16.0,0.5,7.0,0.2188,0,0.0,4,0.125,0.125,0.0,0.0,48.98,0.4903,0.4903,2,0.0,0,,0,0.0,2,0.6563,0
13403,65,3210.0,169,2005,3.0,153,2,3988.0,1.3,2,0.0,3,25,5,0.8333,157.07,3.02,0.9812,7.0,3.0,0.7,3.57,1.67,22.44,1.01,6.28,0.6,2.0,0.08,6.0,0.24,0,0.0,5,0.2,0.2,0.0,0.0,71.25,0.4536,0.4536,2,0.0,0,31.0,2583,2940.13,11,0.2,1
4133,16,317.0,9,555,1.0,1,0,,9.4,2,0.0,1,4,1,0.8,3.08,2.32,0.571,2.0,1.0,0.6667,2.0,1.0,1.54,2.32,0.77,2.32,1.0,0.25,2.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,2,0.5,0
3156,12,39.0,199,1659,3.0,101,2,2099.0,0.0,2,0.0,3,2,2,0.5,2.02,0.7,0.7423,2.0,1.0,0.6667,1.0,2.0,1.01,0.7,1.01,0.35,0.0,0.0,1.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,1008,5343.72,2,0.5,0
5891,15,42.0,59,316,1.0,31,3,1298.0,92.85,2,0.0,1,127,88,0.5907,210.48,161.88,0.5653,29.0,35.0,0.4531,4.38,2.51,7.26,4.63,1.66,1.84,7.0,0.0551,63.0,0.4961,113,0.8898,32,0.252,1.1418,203.05,0.9647,20.15,0.0957,1.0604,4,0.1947,18,28.0,434,425.43,5,0.0866,0
7996,17,660.0,169,1557,3.0,12,3,1298.0,1.0,2,0.0,3,33,52,0.3882,98.57,182.48,0.3507,16.0,12.0,0.5714,2.06,4.33,6.16,15.21,2.99,3.51,1.0,0.0303,16.0,0.4848,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3.0,4,1.89,6,0.697,0
6285,7,8927.0,79,1671,2.0,7,1,1999.0,1.1,2,0.0,2,80,19,0.8081,201.28,24.73,0.8906,38.0,13.0,0.7451,2.11,1.46,5.3,1.9,2.52,1.3,9.0,0.1125,36.0,0.45,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2.0,22,38.12,3,0.9625,0
20351,10,14656.0,129,1353,2.0,469,0,,6.1,2,0.0,2,1,0,1.0,0.98,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.98,0.0,0.98,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,7,23.94,1,1.0,0
19207,64,601.0,169,1557,3.0,100,2,799.0,1.6,2,0.0,3,1,2,0.3333,6.88,0.32,0.956,1.0,1.0,0.5,1.0,2.0,6.88,0.32,6.88,0.16,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,0
3249,47,359.0,99,818,1.0,8,3,2798.0,99.0,2,0.0,1,22,14,0.6111,34.05,7.98,0.8101,6.0,6.0,0.5,3.67,2.33,5.68,1.33,1.55,0.57,4.0,0.1818,11.0,0.5,11,0.5,12,0.5455,1.0455,7.0,0.2056,28.85,0.8473,1.0529,1,1.0909,0,29.0,180,838.44,11,0.1818,0
5776,16,8725.0,129,1557,3.0,97,6,3299.0,237.1,2,0.0,3,200,155,0.5634,284.27,175.53,0.6182,46.0,26.0,0.6389,4.35,5.96,6.18,6.75,1.42,1.13,32.0,0.16,86.0,0.43,200,1.0,128,0.64,1.64,284.27,1.0,109.22,0.3842,1.3842,7,0.6,3,31.0,1003,5663.03,1,,0
9856,25,2196.0,129,200,3.0,17,4,6388.0,6.18,2,0.0,3,16,39,0.2909,18.15,55.62,0.246,7.0,9.0,0.4375,2.29,4.33,2.59,6.18,1.13,1.43,1.0,0.0625,9.0,0.5625,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,31.0,604,1832.52,8,0.3125,0
9537,12,3060.0,129,1353,2.0,51,0,,1.0,2,0.0,4,12,61,0.1644,6.52,30.97,0.1739,5.0,11.0,0.3125,2.4,5.55,1.3,2.82,0.54,0.51,3.0,0.25,8.0,0.6667,12,1.0,6,0.5,1.5,6.52,1.0,2.12,0.3248,1.3248,2,0.4167,44,24.0,611,1084.45,1,,0
8300,52,181.0,129,1353,3.0,53,1,2598.0,13.86,2,0.0,3,171,119,0.5897,622.23,329.27,0.6539,36.0,39.0,0.48,4.75,3.05,17.28,8.44,3.64,2.77,11.0,0.0643,75.0,0.4386,171,1.0,39,0.2281,1.2281,622.23,1.0,105.53,0.1696,1.1696,5,0.1813,5,31.0,625,2143.45,1,,2
14700,47,10534.0,169,1557,3.0,34,2,1099.0,9.55,2,0.0,3,22,13,0.6286,38.83,28.83,0.5739,9.0,9.0,0.5,2.44,1.44,4.31,3.2,1.77,2.22,3.0,0.1364,5.0,0.2273,0,0.0,3,0.1364,0.1364,0.0,0.0,4.78,0.1232,0.1232,1,0.0,0,,0,0.0,1,1.0,0
2341,5,12338.0,169,2072,3.0,0,0,,0.3,2,0.0,4,40,19,0.678,28.0,31.35,0.4718,9.0,6.0,0.6,4.44,3.17,3.11,5.23,0.7,1.65,10.0,0.25,25.0,0.625,23,0.575,12,0.3,0.875,19.62,0.7006,12.03,0.4298,1.1304,2,0.3043,2,31.0,1214,18872.99,9,0.35,0
14895,40,2609.0,129,1601,2.0,286,7,599.0,0.0,2,0.0,3,55,67,0.4508,156.17,128.27,0.549,10.0,17.0,0.3704,5.5,3.94,15.62,7.55,2.84,1.91,5.0,0.0909,23.0,0.4182,0,0.0,3,0.0545,0.0545,0.0,0.0,57.22,0.3664,0.3664,1,0.0,0,28.0,656,2723.26,7,0.5273,2
11144,8,6535.0,129,1601,2.0,176,5,1599.0,141.25,2,0.0,2,310,142,0.6858,662.72,253.13,0.7236,78.0,44.0,0.6393,3.97,3.23,8.5,5.75,2.14,1.78,22.0,0.071,117.0,0.3774,86,0.2774,84,0.271,0.5484,228.57,0.3449,162.75,0.2456,0.5905,12,0.4186,7,31.0,1947,26022.83,12,0.4871,0
15057,29,6084.0,129,1353,3.0,211,22,399.0,129.0,2,0.0,3,20,19,0.5128,18.7,41.13,0.3125,6.0,9.0,0.4,3.33,2.11,3.12,4.57,0.94,2.16,7.0,0.35,9.0,0.45,0,0.0,2,0.1,0.1,0.0,0.0,3.7,0.1979,0.1979,1,0.0,0,,0,0.0,3,0.5,1
12522,6,6185.0,79,1671,2.0,110,7,599.0,79.0,2,0.0,2,24,32,0.4286,37.1,31.63,0.5398,6.0,8.0,0.4286,4.0,4.0,6.18,3.95,1.55,0.99,1.0,0.0417,10.0,0.4167,4,0.1667,1,0.0417,0.2084,1.85,0.0499,0.45,0.0121,0.062,1,0.25,0,28.0,735,53.03,4,0.7083,0
17275,6,1388.0,129,1137,2.0,409,5,999.0,1.0,2,0.0,2,26,9,0.7429,224.55,43.28,0.8384,12.0,5.0,0.7059,2.17,1.8,18.71,8.66,8.64,4.81,0.0,0.0,3.0,0.1154,1,0.0385,0,0.0,0.0385,4.03,0.018,0.0,0.0,0.018,1,27.0,0,1.0,1,0.28,3,0.7308,0
174,6,9376.0,169,2005,4.0,0,0,,1.0,2,0.0,134,287,22,0.9288,300.05,35.95,0.893,239.0,15.0,0.9409,1.2,1.47,1.26,2.4,1.05,1.63,54.0,0.1882,148.0,0.5157,287,1.0,287,1.0,2.0,300.05,1.0,300.05,1.0,2.0,136,0.0383,0,24.0,0,0.0,1,,0
20551,59,3825.0,99,1590,2.0,8,3,2798.0,99.0,2,0.0,2,529,242,0.6861,599.18,373.52,0.616,287.0,96.0,0.7493,1.84,2.52,2.09,3.89,1.13,1.54,93.0,0.1758,266.0,0.5028,1,0.0019,44,0.0832,0.0851,1.82,0.003,84.02,0.1402,0.1432,4,41.0,9,31.0,1651,14830.99,280,0.0605,0
9320,3,5540.0,129,1137,3.0,104,6,1599.0,133.6,2,0.0,3,43,39,0.5244,72.48,152.42,0.3223,15.0,9.0,0.625,2.87,4.33,4.83,16.94,1.69,3.91,3.0,0.0698,26.0,0.6047,1,0.0233,9,0.2093,0.2326,0.98,0.0136,14.65,0.2021,0.2157,2,37.0,46,14.0,55,122.87,14,0.2791,0
14386,4,109.0,129,1137,1.0,172,8,999.0,129.0,2,39.92,1,10,2,0.8333,10.48,0.4,0.9632,7.0,1.0,0.875,1.43,2.0,1.5,0.4,1.05,0.2,0.0,0.0,5.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.0,19,15.45,4,0.7,0
16217,71,50.0,129,1353,2.0,12,3,1298.0,1.0,2,0.0,3,82,82,0.5,83.38,71.6,0.538,11.0,14.0,0.44,7.45,5.86,7.58,5.11,1.02,0.87,13.0,0.1585,53.0,0.6463,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,14.0,24,8.15,15,0.3293,0
10765,5,9851.0,79,1671,2.0,93,3,3298.0,1.0,2,0.0,2,1,1,0.5,3.48,2.25,0.6076,1.0,1.0,0.5,1.0,1.0,3.48,2.25,3.48,2.25,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.0,92,135.75,1,1.0,0
8725,19,3510.0,129,1601,3.0,48,3,3498.0,10.0,2,0.0,3,91,79,0.5353,98.05,56.7,0.6336,40.0,33.0,0.5479,2.28,2.39,2.45,1.72,1.08,0.72,12.0,0.1319,45.0,0.4945,0,0.0,12,0.1319,0.1319,0.0,0.0,27.13,0.2767,0.2767,3,0.0,1,29.0,973,902.66,23,0.2088,0
17774,77,,19,973,1.0,840,2,598.0,19.0,2,0.0,2,34,33,0.5075,80.9,149.7,0.3508,9.0,13.0,0.4091,3.78,2.54,8.99,11.52,2.38,4.54,6.0,0.1765,16.0,0.4706,0,0.0,1,0.0294,0.0294,0.0,0.0,5.83,0.0721,0.0721,1,0.0,0,1.0,1,0.01,5,0.7941,1
9896,4,637.0,129,1137,2.0,75,5,3199.0,129.1,2,0.0,2,29,31,0.4833,18.5,25.08,0.4245,9.0,10.0,0.4737,3.22,3.1,2.06,2.51,0.64,0.81,9.0,0.3103,14.0,0.4828,0,0.0,1,0.0345,0.0345,0.0,0.0,1.37,0.0739,0.0739,1,0.0,0,31.0,1530,6134.41,5,0.6897,0
6903,97,,129,200,2.0,215,12,199.0,129.1,2,0.0,2,25,31,0.4464,123.98,96.63,0.562,12.0,16.0,0.4286,2.08,1.94,10.33,6.04,4.96,3.12,5.0,0.2,4.0,0.16,0,0.0,4,0.16,0.16,0.0,0.0,88.28,0.7121,0.7121,3,0.0,1,28.0,32,0.2,1,1.0,1
12365,8,1452.0,129,1353,4.0,82,1,2199.0,1.0,2,0.0,4,13,8,0.619,33.23,8.18,0.8024,6.0,7.0,0.4615,2.17,1.14,5.54,1.17,2.56,1.02,3.0,0.2308,4.0,0.3077,0,0.0,3,0.2308,0.2308,0.0,0.0,21.6,0.6499,0.6499,2,0.0,4,29.0,236,275.76,4,0.5385,0
