SERV_ID,SCORE_1300,SCORE_1301,SCORE_1005,SCORE_1202,SCORE_1200,SCORE_1419,SCORE_1000,SCORE_1101,SCORE_1006,SCORE_1100,SCORE_1105,SCORE_1411,SCORE_1303,SCORE_1011,SCORE_1014,SCORE_1103,SCORE_1201,SCORE_1102,SCORE_1302,SCORE_1012,SCORE_1004,SCORE_1418,SCORE_1002,SCORE_1010,SCORE_1007,SCORE_1407,SCORE_1003,SCORE_1009,SCORE_1400,SCORE_1408,FLAG
2604,2.75,28.1,1.93,2.91,0.77,2.38,15.41,6.89,10.24,1.52,,0.77,4.42,1.62,,16.43,0.0,,,,,,,,,,,,,,1
16600,45.76,35.27,53.41,32.49,57.83,62.54,96.83,5.86,44.51,14.61,0.0,18.97,2.28,3.35,8.54,7.01,3.23,,0.0,,38.81,,,,,,,,,,1
59258,10.19,31.78,11.13,70.34,58.71,94.37,0.0,0.2,14.6,8.5,0.15,44.09,3.13,,,,23.63,,10.23,,,30.13,,,,51.96,,,,,0
28203,72.09,42.36,45.01,97.47,65.34,81.55,69.07,76.0,53.42,82.13,5.27,40.25,74.78,1.91,69.78,43.33,0.0,0.0,3.4,,,,1.72,,,,,,,,1
227839,44.55,76.89,22.17,93.61,30.41,67.65,73.01,89.14,47.95,87.28,55.4,90.8,86.38,,2.96,,63.08,0.3,76.43,14.3,,,,,,93.68,,,,,0
85811,44.76,97.39,68.4,86.24,76.19,54.51,50.93,38.24,79.76,77.01,50.81,78.93,21.41,12.08,2.13,51.81,43.48,13.83,10.82,,,,,,,,,,,,0
106563,51.75,28.7,91.62,82.02,71.19,67.37,27.36,55.41,49.59,64.19,48.12,58.34,71.83,13.34,7.83,9.21,21.6,,0.5,,,,1.89,,,15.04,,,,,0
20936,91.0,80.32,64.6,80.49,55.62,42.79,1.22,47.27,15.64,81.22,25.72,67.97,6.04,25.67,78.43,2.39,27.77,0.0,0.81,0.0,0.15,1.18,,,,,,,,,1
59024,28.3,62.18,64.5,41.6,47.77,43.86,12.59,28.89,12.45,25.9,47.75,29.93,43.04,14.13,,13.06,5.97,4.81,21.26,,,,,,,,,,,,1
408033,20.77,23.36,37.49,16.58,18.8,44.1,1.59,8.21,4.27,12.29,35.91,18.02,0.0,,,,,24.66,2.42,,,,,,,1.19,,,,,0
58126,15.07,38.09,12.49,15.2,14.07,14.59,6.63,0.19,18.77,8.47,3.06,1.02,3.64,13.06,0.0,1.19,38.38,2.9,4.35,,,,,,,,,,,,1
127882,28.64,13.05,22.04,63.05,15.86,74.99,18.07,33.53,14.91,46.02,9.69,72.75,34.19,,,,0.2,,,,,,,,,20.15,,,,,0
87616,91.82,47.93,47.8,60.32,54.81,76.49,2.83,14.5,22.78,85.61,54.63,66.43,5.52,46.48,,0.15,7.38,,,,,,,,,,,,,,1
87925,98.96,78.86,76.48,77.14,18.54,39.16,23.13,7.05,4.22,81.12,56.09,44.68,4.81,0.18,,1.32,95.58,0.16,,,,,,,,,,,,,1
23228,5.18,0.44,1.98,,0.0,0.0,15.06,8.32,,2.72,,,0.44,0.15,2.69,4.29,,,,,,,,,,,,,,,0
24785,12.98,37.33,57.65,39.51,60.2,53.55,55.98,33.67,96.94,4.36,42.89,0.2,17.94,26.07,,2.39,,0.53,0.0,,0.17,,,,,,,,,,1
40808,38.41,43.94,36.04,81.97,28.42,70.48,42.57,25.24,29.13,49.03,37.15,68.79,61.12,2.06,,,0.0,1.91,,5.62,,,,,,44.65,,0.0,,,0
87682,36.96,54.82,85.7,86.38,76.55,91.78,99.31,57.58,78.96,61.54,43.82,34.39,48.08,97.95,1.2,8.71,4.53,0.15,,,15.46,,5.25,0.0,3.33,,,,,,0
71926,12.27,15.61,23.0,19.02,36.99,24.88,21.34,8.11,33.56,5.11,36.71,16.82,5.46,0.15,7.22,0.45,0.16,,,75.02,,,,,,,,,,,1
24751,51.44,36.14,39.28,34.45,20.22,33.87,0.2,11.89,3.21,16.03,8.67,41.48,,18.23,37.45,2.7,9.63,,1.23,0.0,,,,,,,,,,,1
65512,75.86,96.38,30.26,88.86,56.48,86.82,35.89,50.99,33.24,98.66,11.41,65.89,18.95,0.0,,3.75,99.99,27.75,38.16,12.78,,0.7,,,,,,,,,1
101414,66.39,74.76,96.82,94.6,91.27,94.1,28.55,79.12,54.53,42.67,32.66,96.21,0.7,7.0,66.16,37.99,,12.25,28.88,,29.85,,,,,58.5,,,,,0
432901,48.41,15.99,2.79,75.79,21.98,88.62,3.31,7.06,30.33,42.22,1.8,63.55,3.32,,,,,,,,,,,,,49.32,,,,,0
18491,99.48,76.18,89.8,95.93,93.61,76.68,43.14,87.01,83.52,88.29,75.28,80.49,55.61,2.7,98.05,0.15,14.27,0.0,2.1,,11.83,0.3,,,2.73,,1.35,,,,1
114396,70.5,87.31,86.75,89.44,76.11,54.09,52.33,90.52,58.35,70.54,11.56,63.14,49.34,31.21,1.49,,14.34,15.02,1.29,1.95,,,,,,3.78,,38.31,,,0
261470,0.0,,,,,,,,,0.17,,,,,,2.7,,,,,,,,,,,,,,,0
23654,13.06,69.93,31.2,60.51,84.65,78.5,1.7,6.3,63.87,8.83,77.88,39.13,1.32,24.78,28.23,30.8,,,,,,,,,,,,,,,0
45078,98.74,86.86,91.33,71.25,97.66,63.08,37.48,60.24,70.72,76.85,4.42,96.79,47.57,63.13,,18.79,94.15,,0.0,,,,,,,,,,,,0
13554,41.13,31.12,54.57,18.19,10.73,59.72,5.03,55.88,12.32,3.15,0.75,,,0.0,0.2,1.76,,,,,,,,,,,,,,,0
43283,54.27,74.59,66.5,66.24,69.74,54.44,42.56,23.24,20.8,86.46,90.78,74.51,0.19,25.56,75.02,19.21,,9.14,,0.16,47.11,,,,,,0.0,,,,0
25816,3.92,20.0,2.34,3.77,0.67,4.28,0.94,3.18,0.2,7.4,8.86,0.17,0.88,1.62,0.0,13.43,11.44,,,,,,,,,,,,,,0
25526,24.88,51.88,45.47,80.11,72.37,79.3,62.5,13.25,28.14,73.45,9.69,80.46,28.62,0.0,4.13,3.03,12.0,,,,,0.8,,,,,,,,,0
92975,61.86,82.98,61.67,90.18,81.19,67.78,74.0,55.67,88.67,36.5,34.93,96.52,96.73,31.93,58.48,59.19,7.55,3.09,9.56,94.63,,,,,,,,,,,0
60185,8.88,28.27,35.56,29.06,34.84,36.61,47.95,12.52,80.63,8.87,50.43,28.52,,49.38,,1.05,,1.74,,,,,,,,,,,,,1
423975,28.47,42.16,73.07,93.99,36.81,84.78,89.1,69.92,30.31,85.58,28.02,87.62,91.88,,,,59.11,2.21,,59.67,,13.13,,,,5.51,,,,,0
44008,33.64,41.81,99.54,94.73,59.41,72.78,99.24,41.26,26.98,97.26,74.28,99.08,99.99,3.04,94.31,48.7,,14.16,4.85,1.05,15.52,,0.0,,,,,,,,0
12683,15.36,16.15,11.12,8.97,6.55,10.25,,10.23,0.41,12.07,26.2,5.76,5.81,4.86,,0.17,1.9,,,,,,,,,,,,,,0
45760,23.35,53.68,70.33,92.5,91.39,95.37,69.24,58.06,51.36,77.09,57.88,78.59,14.16,3.23,85.07,14.31,,0.2,,,,,,,2.94,,,,,,1
168200,75.94,98.52,98.11,90.74,99.08,50.75,92.46,98.9,18.33,80.05,14.72,99.42,51.05,0.49,16.93,3.35,18.35,,0.47,0.33,99.53,11.91,,,,,14.16,,,,1
64880,48.31,50.17,36.84,95.51,66.55,78.49,93.82,55.72,45.27,92.28,54.58,76.39,62.81,17.15,91.84,3.33,14.58,2.28,0.0,56.6,,,2.06,,,,,,,,0
142820,71.31,92.09,30.39,81.8,80.4,85.33,97.85,68.8,38.54,87.3,27.82,92.37,14.4,6.09,79.2,40.63,48.82,4.11,99.91,8.51,0.94,57.13,,,,,20.99,,,,1
5625,66.85,34.46,58.61,87.04,96.63,78.53,32.54,34.53,63.14,99.06,13.21,21.5,10.11,7.34,0.47,3.32,9.48,26.37,24.08,,,,12.44,,,,,,,,0
119543,55.41,58.68,59.8,81.92,86.21,92.22,10.64,40.07,27.02,53.51,80.66,89.05,84.24,,,4.77,45.17,0.0,21.02,17.95,,,,,,61.15,,,,,0
55772,10.35,33.58,59.1,21.13,32.83,32.09,68.46,11.06,59.92,7.95,36.88,,,16.12,3.26,0.45,0.0,,,,,,,,,,,,,,0
23574,32.57,52.78,62.75,59.14,73.52,65.89,69.86,11.01,99.06,53.27,35.01,17.98,,1.38,,45.36,,,,0.41,,,,,,,,,,,0
167034,48.38,84.04,60.92,86.55,70.88,46.58,22.38,78.4,71.88,91.31,20.87,29.74,4.49,19.98,75.66,54.59,5.35,11.69,1.76,2.51,,,,24.32,,,17.49,,,,1
17845,5.96,4.31,13.5,8.35,4.27,7.35,20.65,12.79,8.92,5.96,3.49,0.88,2.16,1.8,5.41,3.57,0.87,,,,,,,,,,,,,,1
62716,42.83,11.21,9.97,34.08,25.21,34.0,21.19,6.58,5.74,17.13,0.61,74.09,30.51,,0.16,0.15,,,8.55,4.34,,,,,,55.96,,,,,0
100680,3.87,14.98,7.54,27.3,27.07,38.94,0.0,6.32,13.45,3.14,,60.43,28.47,,,2.77,,0.0,,,,,,5.98,,24.43,,,,,0
32492,59.55,96.91,68.49,62.73,92.36,98.67,8.35,58.15,97.0,90.5,57.93,46.27,48.59,6.47,99.61,18.19,6.59,15.33,1.09,,,,,,,,,,,,1
71549,8.07,21.58,11.8,22.71,4.77,9.35,1.02,1.42,4.27,2.77,2.02,2.18,0.18,0.61,54.27,0.17,,,0.81,,,0.97,,,,,,,,,1
92544,45.72,12.72,20.5,24.97,19.81,24.37,4.48,9.57,7.35,2.0,48.49,67.1,3.05,,,,8.19,14.91,3.7,,,,,,,21.77,,,,,0
246357,26.45,72.13,37.6,79.19,46.11,89.36,71.89,9.0,19.8,87.11,3.63,75.92,72.67,,,,73.23,,3.64,20.95,,,,,,40.47,,95.74,,,0
234217,65.32,62.72,85.62,97.23,77.58,79.24,73.47,15.25,58.07,47.93,7.18,99.3,42.73,1.98,0.87,22.23,99.99,,37.57,10.21,3.31,,,,,,43.15,,,,1
20937,59.9,93.06,77.44,83.28,62.45,52.78,99.99,91.9,60.07,67.44,5.77,13.61,8.81,4.76,,18.69,0.17,,,,2.77,1.58,,,,,,,,,1
138387,18.13,6.37,39.87,23.29,30.64,21.02,29.24,6.71,24.34,11.07,2.18,17.95,35.48,2.28,,9.29,0.17,3.43,,,,,,,,,8.21,,,,1
189830,84.31,75.61,96.53,97.82,99.21,90.95,37.22,98.53,97.77,94.52,91.92,36.68,91.27,14.37,4.28,5.2,6.37,3.16,45.93,,99.26,0.35,0.6,,5.61,,1.34,,,,1
61788,87.89,99.81,99.94,98.04,97.41,93.82,93.73,36.7,75.33,85.39,55.98,96.0,77.75,99.23,,56.37,95.81,,55.68,0.15,,,,,,,26.92,,,,1
22299,6.77,30.86,7.13,4.57,7.18,6.08,6.63,8.2,9.89,9.47,0.17,10.74,1.81,1.76,4.79,3.12,19.96,,,,,,,,,,,,,,1
19467,21.26,89.47,85.74,99.0,84.06,95.75,26.99,53.23,43.73,93.62,27.95,79.29,54.38,1.53,39.21,15.01,,51.05,63.72,,,,,,,,0.17,,,,0
29624,83.01,90.68,88.32,87.76,74.4,59.35,70.34,41.44,75.2,64.07,39.01,52.33,40.83,17.79,32.7,67.76,27.89,13.13,6.69,0.33,,,4.15,,,,,,,,1
33335,70.6,30.12,75.49,74.34,97.17,65.25,99.9,26.61,43.65,63.24,96.32,32.92,6.03,37.32,,0.17,12.59,0.0,2.74,,,,2.87,,,,,,,,1
87912,47.02,61.97,35.36,76.44,69.08,83.79,94.15,89.62,99.99,63.44,3.97,79.25,7.47,80.92,,3.03,79.89,,90.29,,15.3,,,,,,,,,,0
28266,44.55,39.2,49.26,35.81,70.68,46.13,11.3,20.89,47.31,31.79,16.76,20.99,12.41,57.5,,16.38,24.14,40.4,,,,,,,0.22,,,,,,1
66622,73.12,43.51,69.89,49.4,28.38,67.11,11.04,4.45,8.67,8.03,21.89,90.57,20.76,18.8,5.63,9.9,20.56,2.27,0.2,39.09,0.3,,,,,,,,,,1
118281,3.58,2.16,1.26,1.25,0.62,6.26,,0.0,0.33,3.19,,,,28.38,18.44,0.49,,,,,,,,,,,,,,,0
39428,79.09,68.82,71.98,78.66,78.01,68.63,58.51,62.73,69.88,67.53,47.99,54.87,18.45,16.67,26.71,25.99,44.48,14.78,0.18,0.35,7.62,,0.7,,,,,,,,1
74302,25.03,28.07,35.86,12.95,36.95,43.76,0.39,13.22,0.19,19.65,41.34,8.52,3.8,11.83,,0.16,56.1,,2.77,,,,,,,,,,,,1
60993,58.51,40.54,73.43,67.55,77.81,89.66,1.9,59.03,35.65,26.18,61.0,66.37,10.21,17.96,,4.59,0.39,1.32,,,0.0,,,,,,,,,,1
142599,10.24,55.5,30.65,93.33,59.39,58.36,83.21,22.96,62.84,64.53,2.13,77.26,97.45,,9.85,,1.37,3.97,2.03,22.03,,,,,,70.54,,,,,0
61043,17.1,49.94,43.68,79.99,55.52,77.79,11.79,9.46,12.17,57.3,98.48,77.34,76.88,13.38,75.86,10.07,,,1.62,72.43,,,,,,0.5,,,,,0
76126,18.89,35.42,43.05,22.91,21.51,15.02,18.92,14.78,19.66,10.48,16.21,8.23,1.43,0.7,0.0,25.43,0.22,0.0,,,,,,,,3.67,,,,,0
77397,6.96,11.75,1.43,7.57,6.19,12.68,0.0,0.0,1.82,0.18,0.0,9.51,0.0,1.89,,0.16,,,,,,,,,,,,,,,1
222980,37.69,53.4,91.81,99.97,55.44,72.24,12.62,93.69,82.59,95.89,60.96,29.74,99.86,1.35,,5.56,13.94,0.44,,,23.1,,,,1.2,,43.81,,,,1
14680,58.55,35.12,67.65,62.71,94.79,67.4,73.47,21.73,51.13,25.15,83.75,69.87,12.16,1.85,0.88,0.17,0.17,0.17,,8.8,,,,9.21,,,,,,,1
27434,15.68,30.37,66.76,98.33,84.27,63.33,5.18,73.2,53.21,52.19,17.19,16.61,27.31,0.75,26.91,23.37,1.37,,,1.88,,,,,,,,,,,1
173865,21.4,40.29,44.95,96.97,74.29,95.89,42.13,4.71,16.51,37.68,11.42,97.48,85.17,,,,,,,,,0.94,1.19,,,65.02,,,,,0
95745,31.9,30.61,30.54,65.36,74.79,46.95,70.64,40.28,74.09,27.05,8.17,56.81,22.18,0.2,12.27,0.59,0.62,0.0,0.35,,,0.59,,,,4.68,,,,,0
59791,81.76,42.01,89.94,77.4,65.58,41.62,36.99,57.82,34.0,62.34,77.76,18.76,96.68,27.67,59.86,40.99,20.17,5.77,29.51,1.49,,,,,,,,,,,1
68885,12.66,75.22,36.12,16.72,44.21,43.47,3.02,0.68,5.78,60.43,0.15,0.15,0.17,0.58,,1.56,,33.78,,,0.33,,,,,,,,,,0
68864,93.29,47.01,99.72,93.37,88.7,80.82,42.35,83.27,54.54,83.75,19.4,36.57,26.95,4.05,32.55,11.3,23.35,9.3,0.0,,,,,,,,0.0,,,,1
33597,19.57,99.17,24.95,97.89,58.47,98.91,18.24,52.17,70.82,61.06,26.42,32.4,4.93,20.61,,0.88,0.0,,,,1.29,,,,,17.77,,,,,1
25700,48.2,33.23,68.96,27.39,34.14,24.14,14.06,11.22,17.87,54.62,19.07,6.83,2.71,13.01,,15.55,0.0,31.82,,,1.85,,,,,,18.06,,,,1
16313,67.6,75.9,98.96,97.66,70.39,72.39,61.94,14.37,90.17,73.48,35.54,19.63,77.85,1.99,8.74,44.54,,,,,71.75,3.6,,,,,,,,,0
99681,1.9,6.56,12.7,20.53,18.25,9.65,41.2,7.39,4.09,2.58,20.58,27.78,5.83,9.54,,6.33,48.74,,,,,,0.7,,,,,,,,0
256808,97.36,84.2,86.11,92.71,97.92,59.29,78.87,97.99,75.16,89.54,97.99,41.68,31.69,2.67,97.96,8.93,5.39,97.88,64.23,,10.93,,,,,,5.62,,,,1
22906,71.58,53.12,61.47,77.84,55.0,49.52,35.05,37.72,45.28,84.66,13.91,19.08,2.97,8.57,10.49,21.87,0.19,,1.98,,,,,,,,,,,,1
273124,7.73,28.89,31.1,33.34,12.77,41.03,24.08,16.12,4.82,11.05,4.01,54.98,7.66,,,,,,,,,,,,,37.89,,,,,0
58105,51.72,20.14,32.13,50.45,30.41,75.63,28.99,36.13,12.42,20.58,6.04,90.58,67.79,3.91,,74.51,,3.38,,0.97,,,,,,,,,,,0
66,27.76,37.85,57.9,52.01,81.52,23.74,91.42,27.15,41.9,23.54,74.66,10.82,16.22,1.93,11.84,3.32,11.29,0.17,0.94,,,6.42,0.67,,,,,,,,1
204392,64.57,42.8,18.0,48.15,48.45,28.91,4.98,40.63,15.96,72.01,22.86,43.67,72.81,,0.15,0.15,64.41,,,,,,,,,6.81,,,,,0
124702,36.95,16.96,31.87,38.62,35.54,19.86,16.25,17.48,25.76,22.55,14.34,15.97,11.55,7.14,60.19,27.18,16.51,25.58,,,,,,,,,0.7,,,,0
2061,99.8,90.25,96.86,85.3,58.29,64.29,82.76,73.53,73.88,78.01,48.0,14.06,54.93,78.25,30.05,35.89,0.6,,11.35,,,,,,,,,0.0,,,1
40693,65.14,70.59,94.93,41.38,66.92,50.46,45.32,58.83,78.69,37.42,8.46,10.22,1.72,2.86,3.68,15.51,60.79,14.18,0.35,,8.8,,,,,,,,,,1
41495,17.56,31.5,19.9,50.34,26.92,73.61,16.93,60.69,42.86,55.25,31.37,17.27,1.5,5.62,,0.59,,,,,,,,,,,,,,,1
66592,5.8,0.89,5.88,38.77,19.02,61.89,17.19,5.27,49.34,9.47,7.74,64.08,0.3,,,,,,,0.0,,,1.11,,,48.73,,,,,0
70907,34.91,23.68,71.08,30.35,82.78,47.01,98.15,5.49,56.26,7.48,18.67,42.26,0.0,81.87,,8.24,,80.18,8.38,0.15,36.81,,,,,,,,,,1
67000,35.22,21.39,11.63,1.22,4.43,5.8,6.84,21.91,1.02,32.61,0.16,5.81,,28.03,33.18,5.12,,,29.74,,,,,,,,,,,,1
83626,90.16,77.49,94.24,35.03,54.05,56.96,8.21,36.7,14.04,0.0,0.61,34.76,14.13,34.25,,7.25,0.0,,,,,,,,,,,,,,1
35737,1.44,17.93,10.91,8.51,6.48,13.03,8.93,9.05,7.0,3.57,8.1,2.61,,1.62,,3.03,,,3.12,,0.0,,,,,13.54,,,,,0
69847,95.21,90.59,78.39,93.68,78.97,92.57,48.88,94.41,68.85,99.96,36.14,96.2,74.39,24.96,1.81,37.63,94.99,1.22,,,,8.39,0.97,,,,,,,,1
6292,63.55,55.73,81.34,51.87,59.35,68.2,15.73,6.6,86.84,33.13,24.97,14.5,3.02,7.59,13.64,32.96,,1.57,,,16.16,0.59,,,,,,,,,1
60728,24.36,10.65,46.9,24.03,11.36,43.68,73.71,15.37,23.96,33.9,14.11,37.94,1.61,10.47,0.0,8.02,,,,,3.88,,,,,,,,,,1
25307,41.15,93.32,99.23,67.87,66.53,69.5,52.25,51.37,99.96,37.61,8.56,23.36,5.02,17.74,46.26,82.85,13.23,,24.99,,11.29,3.56,,,,,,,,,1
49239,74.4,71.91,71.61,77.41,59.36,81.09,62.99,60.78,15.95,63.1,19.22,78.31,90.06,8.17,28.42,55.07,29.6,0.0,,,,,,,,,,,,,0
39803,14.49,30.87,89.89,66.44,10.37,36.6,52.35,2.85,9.27,35.17,13.42,33.61,92.69,99.89,,99.99,7.41,,22.68,1.09,,,,,,,0.0,,,,1
83239,14.67,19.16,9.43,0.82,6.47,12.74,36.64,36.13,9.38,0.74,,41.61,18.51,0.0,15.86,0.15,,,0.0,,,,,0.4,,,,,,,1
265677,4.35,30.86,5.6,61.33,21.85,19.62,97.35,14.86,5.55,27.71,11.08,49.37,62.17,,,,4.01,,,3.98,,,0.0,,,22.79,,,,,0
14929,68.09,17.12,2.91,73.6,27.53,84.53,40.43,38.7,26.07,0.0,18.5,84.51,30.58,,,,4.16,0.15,0.16,46.69,9.24,,0.0,,,0.0,,,,,0
87701,9.77,61.33,19.78,6.09,4.03,17.72,2.39,0.18,4.75,5.86,6.36,14.78,0.99,8.68,,0.17,,,,,,,59.36,,,,,,,,1
147977,37.59,39.1,36.51,44.33,21.78,28.55,83.23,45.28,90.05,80.0,8.81,48.78,37.04,,2.66,75.5,89.38,91.0,0.4,98.83,0.16,,76.89,62.87,,3.77,,31.53,,,0
127951,97.47,92.26,97.25,97.24,99.68,71.92,97.32,96.28,62.86,99.63,92.54,73.97,95.69,34.16,,42.31,1.8,45.5,,,,0.7,,,,51.66,,,,,0
86590,16.2,47.29,69.7,16.06,20.6,40.81,5.84,30.81,13.61,0.0,34.01,57.32,7.42,38.72,34.08,15.08,,2.7,3.16,,,,,,,,,,,,1
14539,63.97,99.99,99.21,91.91,79.84,69.84,64.9,22.95,99.58,54.93,90.09,54.83,46.64,99.99,96.17,97.99,0.23,42.88,,,,,,,,,,1.29,,,1
280213,96.53,74.79,93.09,72.84,75.33,68.56,46.0,90.62,75.94,83.7,56.75,50.22,56.27,20.32,33.26,13.82,15.26,3.49,,13.01,,,,,,,0.0,,,,1
12442,24.58,24.27,22.58,4.63,15.22,3.85,30.97,13.56,1.41,27.06,0.23,0.53,,14.7,4.62,20.2,0.17,23.46,,,,,,,,,,,,,1
96952,93.9,41.22,71.36,99.05,79.76,89.98,72.52,69.7,78.85,98.31,21.46,87.51,96.22,1.53,3.07,23.48,5.25,0.2,7.31,,,,,,,,,,,,0
74432,60.03,87.49,73.24,40.87,30.15,34.51,4.6,6.81,8.26,45.81,41.61,66.3,5.2,36.08,11.2,5.28,0.0,49.16,,,,,,,,,,,,,1
122617,47.62,36.28,27.75,51.58,13.11,60.0,0.75,34.41,12.39,45.0,20.49,32.5,21.66,4.43,,,5.76,,,,,,,,,5.65,,,,,0
17742,16.58,15.7,2.46,99.97,45.69,99.15,25.43,61.7,72.76,54.18,8.68,26.82,,52.13,,0.35,0.0,,,14.02,91.81,,23.89,,,,,,,,1
193162,34.52,33.7,52.33,36.17,45.42,22.85,20.12,5.26,4.99,36.14,46.31,1.1,10.61,1.18,,17.48,1.4,,,0.0,,,5.72,,,,82.03,,,,1
7625,62.94,58.33,99.99,65.88,71.73,69.23,3.39,66.52,87.23,27.93,3.09,44.5,5.14,61.4,0.83,11.09,5.27,,0.15,4.02,,,0.3,,,,,,,,1
40564,2.77,7.87,88.19,0.0,0.19,0.0,1.49,0.0,,4.82,,0.15,0.0,0.0,0.23,1.61,,,,,,,,,,,,,,,1
9702,83.74,73.81,79.28,75.82,79.32,76.66,14.09,95.62,72.06,81.39,56.59,85.85,12.24,97.03,18.27,13.65,5.35,,,12.79,,,0.7,,,,,,,,1
21680,62.97,44.76,64.37,71.41,66.18,82.62,22.44,39.53,91.91,36.56,2.84,4.83,22.51,20.43,,18.31,0.0,0.0,,,1.85,,,,,,,,,,1
150931,76.55,77.84,77.9,93.55,78.21,87.73,66.0,91.35,90.55,86.04,63.4,49.07,57.93,52.9,33.85,41.49,43.77,13.18,19.94,,13.02,,5.69,,,,0.45,,,,1
2260,99.67,34.73,61.94,42.18,62.89,44.11,90.48,35.56,75.73,31.54,67.31,26.82,8.87,5.76,94.12,3.03,2.96,1.25,,,64.86,,,,,,,,,,1
12132,82.05,84.35,99.99,95.91,99.98,95.41,61.2,64.81,90.32,72.47,92.63,81.2,27.5,87.51,15.89,32.79,59.69,,0.7,11.82,4.21,,,,,,,,,,1
241034,97.37,97.37,94.18,39.84,66.33,55.62,20.51,96.82,46.27,94.2,59.14,33.53,0.47,14.84,5.65,33.36,,83.76,48.32,,15.19,,,,,,0.17,,,,1
351763,38.83,26.0,68.04,85.08,68.54,71.58,22.41,58.91,79.32,59.46,5.67,49.0,99.2,,0.0,,0.0,,2.08,,94.19,,0.0,,,19.85,,,,,0
14605,68.5,67.97,69.75,97.21,80.36,96.43,41.56,71.39,52.33,81.97,85.13,94.38,22.45,11.12,27.05,0.17,59.48,0.7,13.98,,91.86,0.35,,73.78,,,2.7,,,,0
123135,27.3,38.52,13.6,23.11,14.61,16.13,6.98,10.51,1.6,7.86,2.71,0.56,24.95,0.0,,0.16,,32.71,0.0,,,,,,,28.34,,,,,0
28086,36.33,27.02,67.57,53.03,51.6,23.2,43.05,76.89,63.44,62.66,5.76,18.27,70.68,21.28,0.55,9.23,0.82,,8.62,,,,,,,,,,,,0
22743,17.66,35.32,10.68,12.63,39.53,6.65,22.39,0.41,2.92,6.82,20.45,29.61,2.34,0.7,0.0,3.57,,1.62,,,,,0.17,,,,,,,,1
42157,57.65,42.2,89.42,53.18,53.61,40.83,43.55,11.87,49.82,33.32,34.23,17.07,3.46,2.66,,8.57,,,0.0,0.15,,12.15,,,,,,,,,1
114693,73.98,99.84,21.43,91.0,30.67,63.29,99.97,44.56,31.76,98.27,12.11,82.04,57.57,22.87,23.66,3.03,99.99,,0.6,,7.87,99.11,,,,,0.0,,,,1
459875,10.07,6.37,15.91,83.24,22.5,78.0,51.44,32.32,10.64,39.04,2.53,84.98,41.06,,,,,,,31.66,,,0.17,,,99.58,,,,,0
68179,5.77,7.29,5.84,10.16,1.85,6.62,2.79,3.44,3.55,9.35,0.45,8.67,0.6,,17.23,1.29,,,,,,,,,,2.03,,,,,0
111352,5.82,68.07,28.25,60.45,10.58,48.47,8.35,0.41,3.76,12.72,1.18,7.27,71.69,,,0.15,,0.15,0.16,,,,,,,,34.18,,,,0
114178,34.66,28.16,11.52,97.13,51.33,93.67,33.54,29.55,9.11,49.44,0.0,82.08,97.32,,,,38.0,4.08,,,63.98,,,,,53.06,,,,,0
80769,22.32,25.19,41.14,26.88,36.16,63.9,0.2,8.6,32.45,31.71,34.99,26.65,0.74,4.88,39.61,4.59,,0.37,,,,,,,,,,,,,1
142265,17.54,48.89,54.04,84.94,64.63,76.21,12.37,67.59,44.92,75.97,56.87,81.54,54.91,0.4,13.2,6.98,1.74,0.94,0.6,,51.32,,,,,,0.45,,0.0,,1
21687,5.43,15.86,18.73,20.83,18.73,16.82,87.83,3.37,27.21,8.63,16.49,2.79,1.94,2.98,,28.92,,,1.17,,,,,,,,,,,,1
343606,9.58,15.49,46.21,90.56,30.2,88.79,1.5,21.08,53.14,54.46,,72.45,41.91,,1.11,,6.72,,,,,,,,,65.75,,,,,0
11451,50.62,64.74,95.96,36.86,41.03,67.82,0.0,1.46,23.14,8.4,,49.11,3.2,37.88,,4.72,,,,,,,,,,,,,,,1
22004,7.46,17.15,5.54,39.04,10.37,12.02,1.68,1.24,22.54,9.36,2.04,4.11,1.32,3.0,,39.25,,3.72,,,,,0.33,,,,,,,,0
34695,25.0,40.98,34.96,48.28,76.18,87.94,0.0,10.89,36.66,13.34,33.83,1.83,0.0,20.55,,5.12,,,,,,,,,,,,,,,1
6521,84.68,51.66,49.64,90.24,24.04,39.13,60.11,76.32,25.35,79.4,33.09,79.41,88.69,2.3,7.65,6.98,51.98,,,,,11.93,,38.59,,,,,,,0
28981,72.53,92.99,88.81,91.76,80.7,33.99,96.59,84.96,21.32,94.33,92.58,15.12,7.52,44.24,2.25,25.31,8.96,10.77,,,,,,,,,,,,,1
102225,3.36,12.21,1.81,1.11,0.41,0.94,1.7,0.23,0.23,0.0,,,6.13,,,,,,,,11.41,,,,,12.77,,,,,0
21922,30.66,57.0,71.66,65.57,72.42,60.12,10.61,78.34,49.65,44.0,89.86,91.31,73.14,60.23,0.4,30.36,0.2,3.77,,,0.74,,,,,,,,,,0
3552,59.33,74.56,91.84,82.3,73.72,91.76,19.62,17.16,96.91,18.0,2.88,9.42,10.08,88.76,4.83,34.79,28.78,1.21,7.4,,,,,,,,,,,,0
79606,14.36,11.31,21.45,19.52,33.43,63.11,8.18,15.56,5.54,15.45,50.33,37.22,0.65,4.21,,2.15,,0.17,,,,,,,,,,,,,0
