SERV_ID,PROD_INST_STATE,GENDER,AGE,IN_NET_DUR,STAR_LEVEL,SCORE_POINT,RECV_RATE,CONSOLIDATE_SPEND,RM_MODE_CD,MOBILE_USER_NUMBER,IPTV_USER_NUMBER,BRD_CHARGE_11,BRD_CHARGE_10,BRD_CHARGE_09,OFFER_NAME_LEV1,ZHU_OFFER_VALUE,IS_HY,BRD_MBL_FLUX_11,BRD_MBL_FLUX_10,BRD_MBL_FLUX_09,BRD_CNT_11,BRD_CNT_10,BRD_CNT_09,ACTIVE_DAY_11,ACTIVE_DAY_10,ACTIVE_DAY_09,FLAG
46613,2HA,1.0,28.0,28,2.0,2764,20,20,FTTH接入,0,0,82.5,240.5,82.5,宽带,90.0,1,53208.44,56910.43,48782.02,17,16,18,16,15,14,1
47726,2HA,1.0,30.0,27,2.0,2378,4,50,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,50207.6,60370.14,44283.1,28,16,85,18,16,21,0
76274,2HA,1.0,38.0,18,1.0,1703,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,47097.42,49854.6,65152.17,73,43,93,25,20,28,0
43852,2HA,2.0,53.0,32,3.0,6915,50,200,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,46787.49,79491.84,82271.51,176,169,193,27,29,30,0
74971,2HA,2.0,27.0,18,1.0,2596,8,100,FTTH接入,0,0,80.0,90.97,100.0,宽带,80.0,1,89387.03,88857.02,62367.44,31,34,33,22,24,23,0
28835,2HA,1.0,26.0,52,,1210,50,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,60.0,1,41503.51,27873.5,41290.13,15,16,17,15,16,16,0
24347,2HA,1.0,32.0,68,1.0,1530,4,50,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,34938.02,44638.01,49714.86,122,75,46,28,28,20,0
25388,2HA,2.0,27.0,64,2.0,2446,6,6,LAN接入,0,0,80.0,80.0,80.0,宽带,80.0,1,25975.85,26830.52,25211.91,21,15,23,13,8,13,0
30280,2HA,1.0,51.0,50,2.0,2966,100,100,FTTH接入,0,0,112.5,112.5,112.5,宽带,90.0,1,16900.43,26460.18,18621.49,12,11,9,12,11,9,0
32285,2HA,,,47,,0,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,65456.31,63717.16,73308.72,43,235,43,21,25,20,0
35023,2HA,1.0,32.0,43,1.0,3346,100,100,FTTH接入,0,0,281.5,82.5,82.5,宽带,90.0,1,56.86,61.22,38.48,177,135,156,29,28,29,0
32552,2HA,2.0,21.0,46,2.0,2676,50,100,FTTH接入,0,0,300.17,102.5,94.5,宽带,90.0,1,21388.21,21407.14,31828.14,91,121,121,19,27,26,0
36906,2HA,2.0,42.0,40,1.0,2062,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,28.56,28.02,52.61,196,184,66,31,31,22,0
33958,2HA,2.0,28.0,44,2.0,1313,20,100,FTTH接入,0,0,82.5,82.5,290.5,宽带,90.0,1,43151.96,32453.23,71286.56,16,15,18,15,13,17,0
41731,2HA,1.0,29.0,34,3.0,5518,6,6,普通接入,0,0,55.0,55.0,55.0,宽带,60.0,1,14602.65,7833.14,4742.11,97,56,63,20,18,18,0
137970,2HA,2.0,22.0,4,4.0,9156,50,50,FTTH接入,0,0,128.5,128.5,128.5,宽带,130.0,0,34902.31,33966.31,45726.47,36,23,35,26,22,27,1
15983,2HA,1.0,40.0,122,2.0,2883,100,100,FTTH接入,0,0,105.0,80.0,80.0,宽带,80.0,1,41081.7,42181.28,35006.15,43,52,51,29,31,29,0
13678,2HA,1.0,54.0,135,3.0,7140,100,100,FTTH接入,0,0,264.0,88.5,89.1,宽带,90.0,0,56909.91,63.68,44.08,155,118,142,30,32,30,0
78281,2HA,1.0,32.0,17,1.0,1624,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,23556.22,23946.17,18781.53,132,107,185,28,23,30,0
75149,2HA,2.0,47.0,18,2.0,193,20,200,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,33714.55,42105.77,39405.65,55,18,17,16,16,16,0
73574,2HA,2.0,36.0,19,1.0,1115,4,4,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,67654.01,75304.14,63304.06,54,32,35,21,22,18,0
77116,2HA,1.0,26.0,17,4.0,10190,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,56040.11,45567.39,58760.49,34,34,43,22,22,24,0
83916,2HA,1.0,26.0,15,1.0,1447,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,71006.04,48003.22,41890.25,36,33,18,19,17,11,1
51445,2HA,1.0,31.0,25,3.0,4147,100,100,FTTH接入,0,0,112.5,112.5,112.5,宽带,90.0,1,137255.81,92015.64,136507.03,41,34,41,30,29,30,0
83144,2HA,1.0,34.0,15,2.0,3287,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,1,50435.99,37427.39,46300.17,21,15,15,15,15,15,0
92274,2HA,1.0,42.0,6,1.0,585,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,169162.68,155478.26,146362.61,91,91,67,30,31,30,0
88799,2HA,1.0,24.0,10,1.0,1119,20,20,FTTH接入,0,0,90.0,140.0,90.0,宽带,90.0,1,27387.5,18203.48,4446.77,20,24,3,17,12,3,0
94059,2HA,,,3,,0,100,100,FTTH接入,0,0,289.0,90.0,90.0,宽带,90.0,1,39092.89,29225.85,17553.67,158,57,47,26,16,15,0
91237,2HA,2.0,26.0,7,1.0,1131,50,200,FTTH接入,0,0,160.0,160.0,160.0,宽带,160.0,1,0.03,30089.04,107683.14,1,85,43,1,26,30,0
83021,2HA,1.0,47.0,15,2.0,1771,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,7819.68,9525.71,3390.51,16,9,3,16,9,3,0
49304,2HA,1.0,32.0,26,3.0,5316,20,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,72980.82,60724.37,85786.3,35,47,59,22,19,23,0
37821,2HA,1.0,40.0,39,1.0,2633,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,57076.57,51257.44,46600.83,261,216,184,30,31,25,0
39379,2HA,1.0,33.0,38,1.0,1706,8,8,FTTH接入,0,0,61.0,85.0,79.0,宽带,60.0,1,36030.32,16782.59,13432.63,15,7,6,15,6,5,0
32187,2HA,1.0,27.0,47,2.0,3215,20,20,FTTH接入,0,0,146.0,120.0,114.0,宽带,90.0,1,37919.8,42917.77,42060.64,22,21,24,16,17,13,0
33537,2HA,1.0,38.0,45,1.0,2270,100,100,FTTH接入,0,0,281.5,82.5,82.5,宽带,90.0,1,32071.87,35459.59,20446.88,29,47,31,21,24,19,0
63446,2HA,1.0,71.0,22,1.0,1394,20,20,FTTH接入,0,0,100.0,50.0,50.0,宽带,50.0,1,15592.44,16432.97,11548.9,55,15,16,24,14,16,0
33632,2HA,2.0,48.0,45,1.0,2951,8,50,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,42999.9,42332.52,57586.76,21,60,124,18,19,30,0
36635,2HA,1.0,34.0,41,1.0,3022,8,8,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,7415.39,2787.18,9210.95,92,78,121,29,25,30,0
39580,2HA,2.0,31.0,37,2.0,2903,50,50,FTTH接入,0,0,102.67,90.0,90.0,宽带,90.0,0,14.14,24.05,17.57,121,62,90,27,30,27,0
42636,2HA,2.0,54.0,33,2.0,4583,4,4,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,20.66,37.1,29.69,32,32,34,30,30,29,0
38414,2HA,1.0,59.0,39,2.0,2741,20,20,FTTH接入,0,0,132.5,82.5,82.5,宽带,90.0,1,35.46,36.71,30.63,82,104,66,31,32,30,0
39791,2HA,1.0,45.0,37,1.0,2353,20,20,FTTH接入,0,0,132.5,82.5,82.5,宽带,90.0,1,40521.68,52400.41,40057.4,16,17,16,13,15,14,0
58910,2HA,2.0,43.0,23,1.0,1597,6,20,FTTH接入,0,0,55.0,55.0,52.63,宽带,60.0,1,31051.57,26828.11,22341.91,29,41,37,23,25,24,0
62787,2HA,1.0,31.0,22,2.0,2518,8,8,FTTH接入,0,0,82.3,82.3,82.3,宽带,90.0,1,11713.38,56636.58,51719.6,10,149,50,5,26,19,0
96304,2HA,1.0,23.0,3,,0,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,0,56310.17,62067.3,50557.36,32,27,31,27,26,30,1
34371,2HA,2.0,34.0,44,1.0,2166,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,81480.49,67701.23,86409.84,67,83,234,29,29,29,0
74242,2HA,1.0,30.0,19,7.0,57280,8,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,61528.62,84170.74,71707.01,91,101,106,29,30,30,0
67784,2HA,2.0,20.0,20,1.0,1927,6,6,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,26297.54,20430.37,18028.01,118,82,70,28,28,28,0
84212,2HA,2.0,41.0,14,1.0,896,8,8,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,1,33290.4,52378.57,39877.02,22,25,22,19,21,19,0
68778,2HA,1.0,26.0,20,1.0,1171,8,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,44900.66,26480.75,57776.31,127,45,47,29,23,21,0
70665,2HA,1.0,25.0,20,4.0,11852,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,33934.38,36291.68,28672.12,83,25,54,28,21,17,0
72708,2HA,2.0,40.0,19,1.0,1287,4,50,FTTH接入,0,0,71.0,50.0,100.0,宽带,50.0,1,38501.45,45317.63,43830.41,16,18,15,16,17,15,0
81414,2HA,2.0,28.0,16,1.0,1590,20,20,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,56254.78,42451.54,43685.02,19,19,19,16,16,15,0
79757,2HA,2.0,47.0,16,1.0,1589,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,18.77,71.09,16.49,57,56,81,30,30,31,0
85281,2HA,1.0,38.0,12,2.0,2184,100,100,FTTH接入,0,0,75.0,60.0,60.0,宽带,60.0,1,218066.43,156188.56,138801.16,72,47,45,31,30,28,0
91958,2HA,1.0,26.0,6,1.0,802,100,100,FTTH接入,0,0,156.0,135.81,130.0,宽带,130.0,1,100637.06,70771.47,55199.86,68,37,28,30,21,17,0
15935,2HA,1.0,31.0,122,2.0,4804,8,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,53052.02,67917.84,70245.47,66,97,106,26,31,30,0
65567,2HA,1.0,53.0,21,1.0,1918,100,100,FTTH接入,0,0,110.0,108.06,80.0,宽带,80.0,1,37366.94,36010.99,39917.77,200,142,350,30,26,30,0
67209,2HA,2.0,57.0,20,1.0,2076,8,20,LAN接入,0,0,94.67,100.0,85.33,宽带,80.0,1,92.02,157.25,168.96,26,37,57,19,23,27,0
56695,2HA,,,24,,18207,12,12,FTTH接入,0,0,119.17,119.17,119.17,宽带,130.0,1,18.62,70.63,5.01,24,17,16,12,15,9,1
64131,2HA,2.0,36.0,22,4.0,6311,100,100,FTTH接入,0,0,112.5,239.44,82.5,宽带,90.0,1,40392.65,33389.14,26213.66,16,18,23,16,16,18,0
64148,2HA,1.0,26.0,22,1.0,2642,20,20,FTTH接入,0,0,130.0,80.0,80.0,宽带,80.0,1,98147.36,120086.97,125888.93,211,140,137,31,29,31,0
58703,2HA,1.0,34.0,23,1.0,1460,100,100,FTTH接入,0,1,85.0,85.0,85.0,宽带,60.0,1,124696.41,73090.91,79793.17,118,74,26,27,22,19,0
57371,2HA,2.0,37.0,23,4.0,9392,8,20,FTTH接入,0,0,82.3,82.3,82.3,宽带,90.0,1,26773.04,11560.37,23563.83,29,17,18,27,15,18,0
64727,2HA,2.0,29.0,21,1.0,1354,50,50,FTTH接入,0,0,70.0,70.0,70.0,宽带,50.0,1,122406.16,122469.63,88772.83,173,137,145,30,30,28,0
63150,2HA,1.0,51.0,22,1.0,1133,20,20,FTTH接入,0,0,50.0,100.0,50.0,宽带,50.0,1,9507.36,3016.85,1975.52,46,74,40,18,26,18,0
64893,2HA,2.0,46.0,21,2.0,2359,50,100,FTTH接入,0,0,100.0,100.0,100.0,宽带,80.0,1,113978.89,112988.81,115218.21,81,100,54,24,24,24,0
98048,2HA,1.0,33.0,64,1.0,2749,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,76414.73,90573.98,67753.22,198,168,187,30,31,30,0
100241,2HA,1.0,27.0,42,2.0,2566,100,100,FTTH接入,0,0,112.5,99.92,102.5,宽带,90.0,1,35499.13,22885.83,27619.98,49,16,15,25,16,15,0
100472,2HA,1.0,45.0,39,4.0,9615,8,50,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,128947.95,152666.9,154564.47,3622,6131,5996,30,31,30,0
101560,2HA,1.0,73.0,22,1.0,1291,20,20,FTTH接入,0,0,105.0,54.5,55.0,宽带,60.0,1,59625.88,32829.31,35441.75,17,16,15,17,15,15,0
100420,2HA,2.0,30.0,40,2.0,2906,12,12,FTTH接入,0,0,92.5,92.5,92.5,宽带,90.0,1,209196.54,174086.68,183261.76,108,92,57,31,29,30,0
99234,2HA,1.0,38.0,55,3.0,4777,4,100,FTTH接入,0,0,90.0,90.0,90.0,宽带,108.0,0,76659.57,63485.87,37250.11,31,29,18,25,22,14,1
98147,2HA,2.0,31.0,63,1.0,2266,100,100,FTTH接入,0,0,62.0,108.5,58.5,宽带,60.0,0,31299.1,21387.59,13983.17,16,21,14,15,16,14,0
98799,2HA,2.0,45.0,58,2.0,3251,100,100,FTTH接入,0,0,289.0,90.0,90.0,宽带,90.0,1,22316.85,34736.34,36107.23,19,15,54,17,15,21,0
99314,2HA,1.0,40.0,54,1.0,2239,4,4,LAN接入,0,0,25.71,25.71,25.71,宽带,108.0,0,3.75,2.38,1.85,14,12,12,9,12,8,1
84682,2HA,2.0,29.0,14,6.0,26799,12,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,64177.55,51240.8,33919.52,20,16,18,18,16,16,0
87053,2HA,1.0,29.0,12,2.0,1815,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,0,36661.69,35975.69,33831.56,16,14,12,16,14,12,0
90258,2HA,1.0,33.0,8,4.0,8929,8,8,LAN接入,0,0,90.0,90.0,90.0,宽带,90.0,1,2884.85,9153.19,16482.42,27,26,12,10,14,8,0
85087,2HA,2.0,35.0,14,1.0,1683,20,20,FTTH接入,0,0,238.0,80.0,80.0,宽带,80.0,1,59126.96,38794.66,28430.63,51,59,44,23,29,24,0
86266,2HA,1.0,32.0,13,2.0,1400,20,100,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,11352.17,17479.47,38625.68,15,24,31,14,17,17,0
99206,2HA,2.0,27.0,55,3.0,4002,6,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,108.0,1,23495.06,23736.9,14845.39,45,50,62,30,31,30,0
99671,2HA,,,50,,6397,4,4,普通接入,0,0,0.0,0.0,0.0,宽带,108.0,0,46713.42,35723.07,32799.71,29,30,39,28,29,30,0
101559,2HA,1.0,24.0,22,2.0,2581,6,6,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,42.03,48.88,46.43,32,34,28,25,23,24,0
101817,2HA,2.0,20.0,22,1.0,1569,6,6,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,27973.41,18161.09,31205.42,22,67,16,17,20,15,0
125308,2HA,,,11,,796,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,10969.91,5042.18,2429.52,33,34,30,21,19,20,0
101097,2HA,1.0,45.0,26,2.0,2601,20,20,FTTH接入,0,0,132.5,82.5,82.5,宽带,90.0,1,45160.05,47969.68,52492.81,19,22,26,19,18,23,0
121754,2HA,1.0,21.0,14,1.0,1615,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,116859.23,145577.17,150408.63,57,56,59,25,27,28,0
116411,2HA,1.0,24.0,16,1.0,1579,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,42970.08,27581.61,29743.87,18,18,17,17,13,14,0
101501,2HA,1.0,25.0,22,1.0,1462,20,20,FTTH接入,0,0,55.0,105.0,55.0,宽带,60.0,1,41617.85,61503.49,56436.54,35,42,31,18,23,21,0
116429,2HA,1.0,44.0,16,1.0,2358,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,127.23,125.48,121.46,16,16,15,16,13,15,0
115525,2HA,2.0,24.0,16,2.0,2750,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,0,78024.57,64800.67,69814.28,22,24,26,18,17,16,0
125074,2HA,1.0,51.0,11,4.0,8192,20,100,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,17757.84,12069.38,9068.81,23,30,27,23,25,26,1
132359,2HA,1.0,44.0,7,4.0,7576,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,18025.84,41792.78,29285.41,28,54,37,14,24,14,0
132366,2HA,1.0,59.0,7,,15,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,128929.92,115423.77,133105.44,77,81,103,30,31,30,0
119062,2HA,2.0,35.0,15,1.0,1557,8,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,48221.72,57628.65,42056.91,16,31,16,16,13,14,0
126613,2HA,1.0,23.0,10,2.0,2124,20,200,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,31739.37,20603.42,25540.27,15,9,12,14,9,12,0
113296,2HA,2.0,28.0,17,2.0,2601,8,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,22721.66,26448.23,35243.09,16,16,18,15,16,17,0
122490,2HA,2.0,22.0,14,2.0,3174,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,1,39952.98,39453.44,40897.29,86,69,105,22,21,22,0
121867,2HA,2.0,34.0,14,2.0,2507,20,100,FTTH接入,0,0,110.0,125.48,110.0,宽带,110.0,0,51303.87,28245.54,14594.86,19,34,5,17,10,5,0
135134,2HA,1.0,39.0,5,,140,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,131.25,293.29,222.63,45,46,66,17,21,29,0
120376,2HA,1.0,24.0,15,2.0,1856,100,100,FTTH接入,0,0,110.0,108.5,103.5,宽带,80.0,1,82835.59,69592.53,82359.1,143,134,131,31,24,31,0
121776,2HA,1.0,21.0,14,2.0,2913,100,100,FTTH接入,0,0,309.0,126.13,130.0,宽带,110.0,1,118596.2,137257.15,202866.62,71,72,119,26,31,30,0
120444,2HA,1.0,36.0,15,2.0,3214,20,20,FTTH接入,0,0,80.0,80.0,130.0,宽带,80.0,1,43474.12,31185.85,32523.73,165,130,91,30,28,22,0
81145,2HA,1.0,24.0,16,2.0,1932,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,99698.68,68908.38,108942.69,157,98,167,29,24,28,0
82938,2HA,1.0,32.0,15,2.0,2655,100,100,FTTH接入,0,0,137.9,120.11,108.2,宽带,110.0,0,111714.3,45202.64,81806.66,250,50,375,26,20,26,1
84499,2HA,1.0,23.0,14,4.0,9006,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,36046.11,43975.52,44775.37,32,36,33,20,23,22,0
76919,2HA,2.0,53.0,17,2.0,2132,20,20,FTTH接入,0,1,90.0,90.0,90.0,宽带,80.0,1,20850.63,32809.2,30165.87,34,73,33,23,25,21,0
83534,2HA,2.0,30.0,15,2.0,1773,20,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,21627.67,40276.43,36505.5,63,62,58,23,21,23,0
77022,2HA,2.0,35.0,17,1.0,1250,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,77151.07,68298.62,77653.28,131,67,69,28,30,29,0
78857,2HA,2.0,30.0,17,1.0,1514,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,38527.16,65077.22,52297.26,223,177,174,31,31,28,0
50158,2HA,2.0,29.0,26,1.0,1658,20,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,12346.63,19136.78,31278.36,57,37,47,18,9,22,0
71797,2HA,2.0,37.0,19,1.0,1738,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,50663.37,74952.56,68425.31,24,189,47,21,26,27,0
43315,2HA,1.0,62.0,32,1.0,2294,4,20,FTTH接入,0,0,87.83,102.5,97.17,宽带,90.0,1,49493.7,24388.15,11325.6,43,193,168,22,25,23,0
76167,2HA,1.0,37.0,18,1.0,1279,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,32567.42,31114.94,29232.15,36,44,30,26,28,27,0
48280,2HA,1.0,50.0,27,1.0,1515,20,20,FTTH接入,0,0,60.0,110.0,60.0,宽带,60.0,1,88311.32,126085.5,74810.01,117,117,144,31,32,30,0
72098,2HA,1.0,48.0,19,1.0,1808,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,54544.57,33790.37,0.0,97,36,0,22,14,0,0
74832,2HA,2.0,27.0,18,1.0,1735,8,8,普通接入,0,0,80.0,78.5,78.5,宽带,80.0,1,75912.14,86373.42,70961.2,43,39,55,20,21,22,0
47911,2HA,2.0,29.0,27,1.0,2015,4,4,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,0,5681.34,11841.85,3884.53,13,12,10,11,11,8,0
71419,2HA,1.0,23.0,19,1.0,1854,8,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,113901.63,55274.11,81343.59,71,37,48,28,28,27,0
33765,2HA,2.0,30.0,45,1.0,2122,50,50,FTTH接入,0,0,73.5,62.1,55.0,宽带,60.0,1,8915.35,11496.46,11009.22,10,10,8,9,9,7,0
38423,2HA,2.0,36.0,39,1.0,1765,100,100,FTTH接入,0,1,78.0,86.13,90.0,宽带,50.0,1,82984.52,94042.21,69169.91,34,33,30,28,30,29,0
41188,2HA,2.0,24.0,35,2.0,3861,20,20,FTTH接入,0,1,98.64,100.0,97.28,宽带,90.0,1,127243.49,70881.83,89155.91,47,43,55,27,19,27,0
42831,2HA,1.0,24.0,33,2.0,2945,20,20,FTTH接入,0,1,100.0,98.64,98.64,宽带,90.0,1,72204.72,62661.92,66940.92,46,28,32,26,26,30,0
32675,2HA,2.0,29.0,46,2.0,2704,20,20,FTTH接入,0,1,97.28,100.0,97.28,宽带,0.0,1,52068.46,43183.34,47402.92,17,14,18,16,14,17,0
41755,2HA,1.0,30.0,34,2.0,2452,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,159674.79,186775.67,158722.58,62,81,70,30,26,29,0
64209,2HA,2.0,31.0,22,2.0,2527,50,50,FTTH接入,0,1,100.0,100.0,100.0,宽带,80.0,1,151335.05,97869.54,114264.13,68,59,46,30,25,28,0
64222,2HA,2.0,23.0,22,1.0,2610,4,4,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,24869.52,40712.04,59789.33,86,42,41,31,21,20,1
62619,2HA,1.0,77.0,22,2.0,4810,20,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,20673.21,37777.16,62784.94,70,79,149,30,31,30,0
72662,2HA,1.0,22.0,19,1.0,1235,50,50,FTTH接入,0,0,66.33,68.06,70.0,宽带,50.0,1,19949.49,7759.15,14706.92,5,1,4,5,1,4,0
63187,2HA,2.0,25.0,22,,711,4,4,LAN接入,0,0,50.0,5.0,5.0,宽带,50.0,0,44507.46,0.0,0.0,45,0,0,27,0,0,1
64956,2HA,1.0,28.0,21,4.0,6879,50,50,FTTH接入,0,1,91.51,91.51,91.51,宽带,80.0,1,12136.17,7483.96,6478.04,4,4,6,4,4,6,0
66637,2HA,1.0,38.0,20,7.0,99777,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,126.03,165.65,196.99,38,41,29,23,24,23,0
63856,2HA,2.0,25.0,22,1.0,1663,100,100,FTTH接入,0,0,76.0,79.03,100.0,宽带,50.0,1,45939.89,45102.55,57180.15,18,35,31,15,17,17,0
58506,2HA,2.0,23.0,23,1.0,1638,20,20,FTTH接入,0,0,263.0,55.0,55.0,宽带,60.0,1,57857.41,56861.49,50565.48,111,109,107,30,28,27,0
67483,2HA,2.0,20.0,20,1.0,1951,50,100,FTTH接入,0,0,100.0,100.0,90.2,宽带,80.0,1,178722.48,144722.92,182664.09,63,71,85,30,31,30,1
69491,2HA,1.0,34.0,20,,466,4,4,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,34476.64,42482.97,34182.55,122,96,42,31,26,18,0
64181,2HA,2.0,49.0,22,1.0,1101,20,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,15596.16,39533.77,28979.78,87,76,75,28,29,25,0
63175,2HA,1.0,45.0,22,2.0,3822,20,20,FTTH接入,0,1,92.5,92.5,92.5,宽带,0.0,1,57614.95,65207.09,113140.54,142,116,94,27,28,27,0
59711,2HA,1.0,44.0,23,3.0,5041,20,20,FTTH接入,0,0,41.25,41.25,41.25,宽带,45.0,1,46527.66,36387.98,15203.53,18,19,28,16,17,20,0
68776,2HA,1.0,30.0,20,4.0,10088,20,20,FTTH接入,0,1,90.0,90.0,90.0,宽带,80.0,1,47365.54,103654.21,16810.19,23,40,8,17,25,5,0
65466,2HA,2.0,46.0,21,1.0,1178,4,4,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,40510.27,56149.35,33476.71,60,66,75,30,31,29,0
65470,2HA,2.0,48.0,21,1.0,2092,20,20,FTTH接入,0,0,130.0,80.0,80.0,宽带,80.0,1,14979.34,19437.76,17434.18,23,16,16,18,16,14,0
57319,2HA,2.0,51.0,23,1.0,2052,8,20,FTTH接入,0,0,82.3,82.3,82.3,宽带,90.0,1,30614.06,9095.68,3634.5,14,7,7,14,7,7,0
24952,2HA,1.0,44.0,65,2.0,3442,20,20,FTTH接入,0,1,110.0,110.0,110.0,宽带,0.0,1,142432.84,112610.63,87447.83,84,77,78,30,30,31,0
26266,2HA,2.0,34.0,60,1.0,2224,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,35324.15,80386.28,84469.67,32,91,92,20,23,21,0
59479,2HA,1.0,47.0,23,2.0,2272,8,8,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,20.88,4601.69,4025.71,41,36,30,23,27,19,0
90340,2HA,2.0,19.0,8,1.0,648,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,68520.21,50303.25,49569.44,41,38,61,27,20,28,0
24128,2HA,1.0,30.0,69,3.0,4100,8,50,FTTH接入,1,0,80.0,80.0,80.0,宽带,80.0,1,8750.83,19148.03,24281.76,197,145,65,26,30,21,0
87253,2HA,2.0,26.0,12,1.0,1490,100,100,FTTH接入,0,0,120.0,110.32,90.0,宽带,90.0,1,81366.74,83967.53,53689.12,53,71,63,19,21,18,0
79301,2HA,2.0,42.0,17,1.0,2098,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,47274.99,41310.63,51814.54,124,87,61,27,25,24,0
76342,2HA,1.0,28.0,18,1.0,1273,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,67963.63,61011.99,25664.57,86,54,15,27,23,13,0
93122,2HA,1.0,44.0,4,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,65405.11,96045.68,55386.93,42,62,43,30,31,22,0
