SERV_ID,PROD_INST_STATE,GENDER,AGE,IN_NET_DUR,STAR_LEVEL,SCORE_POINT,RECV_RATE,CONSOLIDATE_SPEND,RM_MODE_CD,MOBILE_USER_NUMBER,IPTV_USER_NUMBER,BRD_CHARGE_11,BRD_CHARGE_10,BRD_CHARGE_09,OFFER_NAME_LEV1,ZHU_OFFER_VALUE,IS_HY,BRD_MBL_FLUX_11,BRD_MBL_FLUX_10,BRD_MBL_FLUX_09,BRD_CNT_11,BRD_CNT_10,BRD_CNT_09,ACTIVE_DAY_11,ACTIVE_DAY_10,ACTIVE_DAY_09
84399,2HA,2.0,21.0,14,1.0,2002,8,8,LAN接入,0,0,100.0,100.0,100.0,宽带,100.0,0,179784.39,137302.21,206816.6,62,49,72,30,29,30
22285,2HA,2.0,38.0,105,1.0,2480,20,20,FTTH接入,0,0,288.0,80.0,80.0,宽带,80.0,1,39994.72,33555.99,38350.42,22,21,22,16,18,16
42855,2HA,2.0,31.0,33,1.0,2472,20,20,FTTH接入,0,0,190.5,81.0,5.0,宽带,90.0,1,56510.4,0.0,0.0,73,0,0,22,0,0
9894,2HA,2.0,52.0,80,1.0,2390,50,50,FTTH接入,0,0,94.0,80.0,79.5,宽带,80.0,1,24198.34,24267.39,40223.28,17,16,23,14,15,16
23303,2HA,1.0,49.0,73,1.0,2422,50,50,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,28608.53,21566.29,43855.98,18,17,21,16,16,17
106248,2HA,1.0,31.0,20,1.0,2395,20,20,FTTH接入,0,0,50.0,50.0,100.0,宽带,50.0,1,46096.33,50496.3,65530.01,35,42,53,24,28,28
109196,2HA,1.0,30.0,19,4.0,321,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,54912.97,67763.11,89586.74,30,40,55,18,19,22
129690,2HA,1.0,34.0,8,1.0,807,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,1,41479.15,37620.64,50091.99,15,15,22,15,15,15
129810,2HA,1.0,26.0,8,3.0,5728,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,0,95106.9,79352.94,51228.14,129,72,68,29,30,27
124066,2HA,1.0,35.0,12,3.0,4528,100,200,FTTH接入,0,1,200.0,200.0,200.0,宽带,200.0,0,124865.98,136086.04,128038.1,57,67,64,28,30,30
121065,2HA,1.0,23.0,14,2.0,2376,50,100,FTTH接入,0,0,98.5,88.5,90.0,宽带,90.0,0,32.32,43.67,116.46,16,15,15,15,13,12
116146,2HA,2.0,49.0,16,2.0,2692,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,264.1,492.68,176.39,16,16,15,15,16,15
119949,2HA,1.0,42.0,15,1.0,1321,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,23763.0,26287.28,20187.68,119,115,134,27,21,24
43621,2HA,1.0,106.0,32,,3801,8,8,LAN接入,0,0,48.0,48.0,48.0,宽带,80.0,1,73429.51,90392.84,95330.03,32,35,253,18,22,23
27164,2HA,1.0,30.0,56,2.0,2954,20,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,65447.85,41221.97,53538.9,15,18,19,15,15,16
48807,2HA,1.0,28.0,26,5.0,14606,20,20,FTTH接入,0,1,70.0,70.0,70.0,宽带,60.0,1,58705.38,70552.11,61322.12,16,16,16,15,15,16
49753,2HA,2.0,47.0,26,2.0,3694,8,100,FTTH接入,0,0,119.17,119.17,119.17,宽带,130.0,1,85061.31,73493.08,65846.19,106,74,122,30,28,24
69101,2HA,2.0,29.0,20,1.0,1870,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,105800.55,96266.36,111817.54,34,27,28,26,25,25
113546,2HA,1.0,39.0,17,1.0,1627,100,100,LAN接入,0,0,110.0,89.68,80.0,宽带,80.0,1,17034.76,15962.03,19213.57,185,76,36,31,22,18
104516,2HA,2.0,25.0,21,,716,4,20,FTTH接入,0,0,52.0,70.0,68.0,宽带,50.0,1,60630.53,84233.57,74242.04,31,50,62,20,23,29
104658,2HA,2.0,39.0,21,1.0,1200,8,50,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,71341.96,84069.29,60822.89,46,49,44,31,29,26
136350,2HA,2.0,43.0,5,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,16583.39,46470.26,40838.75,34,80,90,8,13,15
111514,2HA,2.0,38.0,18,2.0,2890,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,77650.52,73256.25,60437.16,36,40,130,29,25,26
103919,2HA,1.0,42.0,21,3.0,5889,8,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,56035.99,54938.91,56641.19,33,32,26,27,31,26
121742,2HA,2.0,20.0,14,1.0,1257,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,138380.14,117391.63,107647.57,132,98,117,30,31,30
105299,2HA,1.0,23.0,20,1.0,4515,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,78934.53,72116.08,73822.64,18,19,24,15,18,18
110227,2HA,1.0,30.0,19,,870,20,20,FTTH接入,0,0,50.0,50.0,48.5,宽带,50.0,1,18595.24,22572.78,9472.84,15,23,21,15,17,11
17106,2HA,2.0,42.0,118,1.0,2280,8,100,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,13382.86,8766.96,24042.87,11,12,16,9,9,12
20477,2HA,1.0,86.0,109,,2192,6,6,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,56.73,67.5,48.22,81,81,70,30,31,28
135458,2HA,1.0,53.0,5,,90,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,28383.65,33970.67,50593.08,41,55,51,14,18,22
125442,2HA,1.0,38.0,11,2.0,2621,100,100,FTTH接入,0,0,135.0,130.0,130.0,宽带,130.0,1,56161.68,60151.95,74147.19,22,38,42,18,20,21
132448,2HA,1.0,36.0,7,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,10159.23,10377.02,16815.74,9,5,11,6,4,9
120505,2HA,1.0,30.0,15,2.0,2524,20,20,FTTH接入,0,0,80.0,80.0,288.0,宽带,80.0,1,85744.23,82837.75,81254.97,44,31,34,20,21,19
120537,2HA,2.0,35.0,15,4.0,13669,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,17335.92,14995.92,7372.1,13,27,111,13,16,15
131287,2HA,1.0,24.0,7,1.0,1005,20,100,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,63166.95,21362.2,4911.12,19,6,1,15,6,1
121590,2HA,2.0,39.0,14,4.0,10245,20,20,FTTH接入,0,0,60.0,109.5,60.0,宽带,60.0,1,52140.83,43566.47,45635.58,17,18,15,16,16,15
118109,2HA,1.0,57.0,16,2.0,3202,100,100,FTTH接入,0,0,319.0,120.0,120.0,宽带,120.0,1,29447.18,42357.73,33159.5,60,77,69,30,31,30
101523,2HA,1.0,31.0,22,1.0,2688,6,6,FTTH接入,0,0,82.5,82.5,75.0,宽带,90.0,1,20689.17,45627.16,60702.66,5,15,15,5,14,15
109112,2HA,1.0,34.0,19,1.0,781,8,8,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,58865.05,61157.96,86828.87,33,32,45,30,28,29
113356,2HA,1.0,23.0,17,2.0,3912,20,100,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,0,53011.22,53193.34,65658.02,18,18,20,16,15,18
108245,2HA,2.0,40.0,19,5.0,12876,8,100,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,66675.87,44951.84,65014.6,32,32,29,18,18,18
110635,2HA,2.0,20.0,19,1.0,1384,8,20,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,17237.97,20597.77,12395.92,87,57,20,20,18,10
111384,2HA,1.0,40.0,18,1.0,1352,20,20,FTTH接入,0,1,60.0,110.0,60.0,宽带,0.0,1,186640.69,137968.7,113970.78,132,145,153,30,31,30
102888,2HA,1.0,34.0,22,1.0,2854,8,20,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,23581.26,17391.1,14959.75,79,87,69,30,31,31
102951,2HA,2.0,43.0,22,1.0,1309,4,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,11090.36,5736.86,14169.75,73,64,85,29,31,30
117301,2HA,1.0,66.0,16,1.0,1553,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,57819.39,32465.84,8661.53,16,9,4,15,9,3
137074,2HA,1.0,47.0,4,,542,50,50,FTTH接入,0,1,80.0,80.0,80.0,宽带,130.0,1,104324.19,153928.0,125648.29,83,84,84,30,30,30
18756,2HA,1.0,47.0,113,2.0,3282,6,6,FTTH接入,0,0,83.33,83.33,83.33,宽带,108.0,1,3167.54,3580.08,581.75,55,55,42,24,26,18
21813,2HA,1.0,45.0,99,1.0,2127,20,20,FTTH接入,0,1,90.0,90.0,90.0,宽带,80.0,1,55053.42,37833.95,37010.44,16,18,16,15,17,15
122920,2HA,1.0,50.0,13,4.0,11188,50,50,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,109187.37,77679.33,59452.03,26,28,43,24,20,26
112114,2HA,2.0,37.0,18,2.0,2902,20,20,FTTH接入,0,0,110.0,110.0,110.0,宽带,110.0,0,52715.43,61618.99,43040.3,20,27,27,17,21,22
108622,2HA,1.0,46.0,19,6.0,36878,50,50,FTTH接入,0,0,100.0,89.03,80.0,宽带,80.0,1,6676.42,3810.2,7623.98,116,89,92,28,26,30
126374,2HA,2.0,36.0,10,3.0,4973,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,125.67,148.45,92.08,50,67,81,27,30,30
128196,2HA,1.0,29.0,9,1.0,1076,20,20,FTTH接入,0,0,90.0,140.0,90.0,宽带,90.0,1,96695.44,90404.56,98108.22,55,49,80,27,23,26
102993,2HA,2.0,43.0,21,1.0,1511,6,6,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,99.34,135.83,142.14,792,330,484,28,27,29
115882,2HA,2.0,38.0,16,1.0,2234,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,110711.81,120617.58,136636.69,32,41,38,30,31,30
18305,2HA,1.0,46.0,114,1.0,1980,20,20,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,18193.92,95.66,103.93,19,16,17,18,15,15
136929,2HA,1.0,35.0,4,,0,100,100,FTTH接入,0,0,289.0,90.0,90.0,宽带,90.0,1,41234.38,39877.17,41905.79,17,21,12,16,18,12
127303,2HA,1.0,20.0,10,1.0,743,20,20,FTTH接入,0,0,80.0,128.5,80.0,宽带,80.0,1,5440.63,10197.74,36839.31,8,33,63,7,11,20
137326,2HA,1.0,28.0,4,,0,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,36785.58,52981.85,84898.9,46,62,59,26,30,30
134505,2HA,1.0,39.0,6,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,49588.45,52403.18,33985.91,27,32,22,16,22,18
134662,2HA,2.0,41.0,6,1.0,585,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,50004.98,73031.07,55917.11,45,56,31,24,25,22
128950,2HA,2.0,40.0,8,3.0,5658,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,0,70015.11,83437.52,64023.62,37,64,63,22,31,28
126634,2HA,1.0,52.0,10,1.0,1220,50,50,FTTH接入,0,0,100.0,100.0,100.0,宽带,100.0,1,36294.12,68256.7,48558.75,29,40,32,24,26,26
124880,2HA,2.0,24.0,11,1.0,955,8,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,88338.12,81537.34,74482.12,82,40,56,30,31,30
23134,2HA,2.0,50.0,104,2.0,2840,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,60683.54,26448.71,17400.24,42,46,35,30,27,27
22434,2HA,2.0,44.0,105,2.0,2979,100,100,FTTH接入,0,1,110.0,110.0,250.0,宽带,80.0,1,60461.55,34815.82,24022.61,29,21,29,19,15,22
21523,2HA,1.0,53.0,107,,1472,100,100,FTTH接入,0,0,110.0,110.0,110.0,宽带,80.0,1,47130.49,40842.57,31756.62,400,400,312,30,31,30
17796,2HA,1.0,57.0,115,1.0,2471,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,21274.78,19145.58,35860.65,17,22,27,17,13,14
129615,2HA,1.0,40.0,8,1.0,493,20,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,1,5.77,11.81,11.54,13,19,16,10,14,10
130092,2HA,1.0,61.0,8,,28,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,78784.37,7095.08,104415.85,67,57,73,28,31,30
129812,2HA,2.0,34.0,8,1.0,668,100,100,FTTH接入,0,1,105.0,90.0,140.0,宽带,90.0,1,58247.08,62522.24,83709.38,25,32,25,19,17,18
18779,2HA,2.0,45.0,113,2.0,2891,8,20,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,41113.39,36860.06,42650.8,337,133,166,31,30,29
133652,2HA,2.0,36.0,6,4.0,10976,20,20,LAN接入,0,0,130.0,130.0,130.0,宽带,130.0,1,21903.29,13446.71,9184.08,16,16,15,16,16,15
133773,2HA,2.0,38.0,6,,160,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,146318.22,59523.04,66476.65,65,41,56,28,24,25
18909,2HA,2.0,44.0,113,2.0,4145,100,100,FTTH接入,0,0,318.17,119.17,119.17,宽带,130.0,1,8479.69,21468.81,16922.53,264,277,199,28,31,30
132386,2HA,2.0,41.0,7,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,7386.46,8786.22,10298.37,3,6,9,3,4,8
20792,2HA,1.0,61.0,108,1.0,2293,20,20,FTTH接入,0,0,127.0,80.0,78.5,宽带,80.0,1,10009.91,9580.48,22434.69,8,4,11,5,3,7
136911,2HA,1.0,24.0,4,,390,50,50,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,0,44461.13,72975.67,81543.78,209,87,178,25,24,30
132265,2HA,,,7,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,350.88,8.01,0.0,84,14,0,29,4,0
130236,2HA,2.0,24.0,8,1.0,1056,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,31232.27,25899.54,32383.2,48,38,62,18,23,23
131047,2HA,,,7,,0,6,6,普通接入,0,0,50.0,49.26,49.22,宽带,50.0,1,2055.31,1372.18,4420.59,22,38,41,9,16,14
102708,2HA,2.0,29.0,22,1.0,1580,100,100,FTTH接入,0,0,85.0,77.26,55.0,宽带,60.0,1,26075.35,45169.0,48761.93,54,148,240,10,24,29
78916,2HA,2.0,54.0,17,1.0,1653,100,100,LAN接入,0,0,110.0,109.03,80.0,宽带,80.0,1,64427.44,69391.21,83268.99,121,96,65,28,27,26
93120,2HA,2.0,26.0,4,,127,20,20,FTTH接入,0,0,128.5,128.5,127.97,宽带,130.0,0,9862.32,7847.58,13905.7,37,30,24,29,23,23
114289,2HA,2.0,27.0,17,2.0,3333,100,100,FTTH接入,0,0,319.0,115.5,120.0,宽带,120.0,1,22014.51,1704.95,23225.34,6,2,15,6,2,8
69562,2HA,1.0,32.0,20,4.0,9501,8,50,FTTH接入,0,0,50.0,50.0,50.0,宽带,50.0,1,57984.38,91397.31,73910.16,26,59,33,17,19,14
32490,2HA,2.0,40.0,47,3.0,2523,6,6,普通接入,0,0,50.0,50.0,50.0,宽带,50.0,1,5210.02,15250.53,13403.7,15,23,96,11,17,23
12036,2HA,1.0,46.0,76,2.0,2394,8,8,LAN接入,0,0,83.33,83.33,83.33,宽带,108.0,1,36.34,19.37,15.66,34,35,35,29,29,30
115961,2HA,1.0,47.0,16,2.0,4358,100,100,FTTH接入,0,0,150.0,121.94,120.0,宽带,120.0,0,59182.51,71558.69,82200.0,87,62,78,28,26,29
9386,2HA,2.0,52.0,81,2.0,5119,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,57642.18,57677.03,78017.6,27,38,77,18,20,23
29910,2HA,1.0,46.0,51,2.0,2898,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,55.84,61.53,60.47,159,461,153,29,31,29
57724,2HA,2.0,25.0,23,1.0,1078,50,50,FTTH接入,0,0,67.0,55.0,55.0,宽带,60.0,1,19031.65,37.3,43.31,47,135,105,23,22,23
27091,2HA,1.0,28.0,57,1.0,1625,20,20,FTTH接入,0,0,50.0,100.0,50.0,宽带,50.0,1,115526.34,105375.53,115174.24,67,63,64,29,28,31
59210,2HA,1.0,51.0,23,1.0,1430,6,10,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,54.79,62.27,114.75,20,37,14,16,20,14
59582,2HA,2.0,26.0,23,1.0,3234,20,20,FTTH接入,0,0,132.5,82.5,82.5,宽带,90.0,1,68371.06,56618.38,63497.79,19,16,16,17,15,16
19141,2HA,1.0,60.0,112,3.0,3872,8,8,普通接入,1,0,80.0,80.0,80.0,宽带,80.0,1,142874.2,140764.1,174021.99,100,96,105,30,31,30
40384,2HA,2.0,40.0,36,2.0,3776,20,20,FTTH接入,0,0,82.5,132.5,82.5,宽带,90.0,1,30736.77,67701.13,57787.45,135,95,104,30,31,30
13877,2HA,1.0,39.0,133,2.0,2623,20,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,53656.29,47680.44,40771.27,17,16,43,16,15,17
108984,2HA,2.0,58.0,19,1.0,1977,20,20,FTTH接入,0,0,130.0,77.0,80.0,宽带,80.0,1,79611.88,50710.61,79863.22,32,33,45,20,16,24
10709,2HA,1.0,43.0,79,3.0,4816,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,108.0,1,52380.23,71327.3,53468.63,17,26,23,16,19,19
95896,2HA,2.0,25.0,3,4.0,11133,50,200,FTTH接入,0,0,158.5,158.5,160.0,宽带,160.0,0,67692.77,58321.41,52653.44,18,17,20,16,16,14
130179,2HA,1.0,46.0,8,,363,12,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,67526.04,94992.92,76687.73,30,31,34,27,27,29
91129,2HA,1.0,18.0,7,1.0,444,8,8,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,31896.3,21442.64,30701.6,155,54,35,29,25,24
113612,2HA,2.0,54.0,17,1.0,1793,100,100,FTTH接入,0,0,110.0,97.42,80.0,宽带,80.0,1,281.65,386.74,195.39,47,53,48,29,31,30
49554,2HA,1.0,39.0,20,7.0,0,6,50,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,9764.26,11340.68,16644.12,123,147,89,27,28,19
132200,2HA,1.0,26.0,7,1.0,977,100,100,FTTH接入,0,0,155.0,130.0,130.0,宽带,130.0,1,132299.21,96411.32,105456.06,47,32,37,25,22,23
20543,2HA,2.0,59.0,109,1.0,2022,12,12,FTTH接入,0,0,80.0,80.0,5.0,宽带,80.0,1,50056.21,9354.36,0.0,29,16,0,18,6,0
95986,2HA,2.0,44.0,3,,0,8,8,普通接入,0,0,90.0,90.0,90.0,宽带,90.0,0,37525.55,31818.15,22776.33,15,16,17,15,15,16
95656,2HA,2.0,51.0,3,,16,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,39860.8,18340.62,71156.16,23,13,39,17,10,25
126162,2HA,1.0,25.0,11,2.0,2452,20,200,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,59473.59,53284.24,59044.97,16,16,17,15,14,15
63475,2HA,1.0,32.0,22,4.0,10969,8,50,FTTH接入,0,0,82.5,82.5,82.5,宽带,90.0,1,68999.43,65892.24,74653.87,19,15,20,17,15,17
32697,2HA,1.0,34.0,46,3.0,4686,4,20,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,54437.63,87515.74,46058.53,55,84,71,30,26,29
97772,2HA,2.0,29.0,65,3.0,4749,100,100,FTTH接入,0,1,103.05,103.05,103.05,宽带,108.0,1,26001.78,29934.95,31242.66,14,14,12,13,13,12
76462,2HA,1.0,33.0,18,1.0,1692,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,60064.39,94037.67,138593.58,41,57,74,23,26,24
79280,2HA,2.0,51.0,17,1.0,1076,8,8,普通接入,0,0,60.0,60.0,60.0,宽带,60.0,1,4443.71,7689.61,330.55,20,16,20,15,12,10
104568,2HA,1.0,33.0,21,4.0,8941,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,8970.37,3792.3,5037.97,43,19,26,11,8,15
136062,2HA,1.0,40.0,5,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,108684.31,116634.43,122395.65,58,67,72,29,30,28
39967,2HA,1.0,38.0,37,1.0,2230,20,20,FTTH接入,0,0,132.5,82.5,82.5,宽带,90.0,1,50181.3,45954.04,57076.46,15,24,21,15,17,17
136199,2HA,1.0,26.0,5,,240,100,100,FTTH接入,0,0,279.0,80.0,80.0,宽带,80.0,1,127.16,147.33,158.11,27,19,36,16,17,17
137058,2HA,2.0,24.0,4,,412,20,200,FTTH接入,0,0,125.5,130.0,125.5,宽带,130.0,0,83348.44,88013.25,76921.08,38,60,64,25,28,25
53201,2HA,1.0,27.0,24,,1210,100,100,FTTH接入,0,0,254.0,55.0,55.0,宽带,60.0,1,53490.63,41604.54,36877.01,19,13,16,15,13,14
132566,2HA,2.0,52.0,7,,16,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,79875.89,92194.94,105827.39,69,60,58,30,29,29
10298,2HA,1.0,39.0,79,1.0,3182,8,8,普通接入,0,0,80.0,80.0,80.0,宽带,80.0,1,46524.7,68431.56,37029.07,42,48,66,22,22,27
2337,2HA,1.0,57.0,99,2.0,2674,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,21566.26,27893.85,12929.02,16,14,11,16,14,10
14367,2HA,2.0,51.0,129,1.0,2268,20,20,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,13898.8,14918.97,11727.43,18,17,24,16,17,17
57968,2HA,2.0,45.0,23,1.0,1044,8,8,FTTH接入,0,0,55.0,55.0,55.0,宽带,60.0,1,58626.8,76502.61,81093.05,20,23,36,18,19,21
132224,2HA,2.0,24.0,7,1.0,832,20,20,FTTH接入,0,0,130.0,130.0,130.0,宽带,130.0,1,157620.3,108172.35,124977.45,193,267,139,31,31,31
129987,2HA,1.0,43.0,8,,340,20,20,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,83870.83,106031.68,32426.65,74,83,157,30,31,31
21834,2HA,2.0,33.0,106,1.0,2332,8,20,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,21015.51,33042.98,16935.35,203,182,14,29,31,10
81407,2HA,2.0,33.0,16,1.0,1773,100,100,FTTH接入,0,0,108.0,80.0,80.0,宽带,80.0,1,27179.87,57944.09,8335.63,133,156,158,30,32,28
34654,2HA,2.0,41.0,44,2.0,2610,4,4,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,65729.79,69499.63,71666.67,50,46,48,30,29,30
57694,2HA,1.0,32.0,23,1.0,2086,8,100,FTTH接入,0,0,82.3,82.3,82.3,宽带,90.0,1,26036.22,35220.62,25098.14,212,128,131,28,30,30
12961,2HA,1.0,56.0,74,1.0,3431,20,20,FTTH接入,0,0,240.5,82.5,82.5,宽带,90.0,1,71779.98,67763.16,34930.24,81,206,132,17,28,19
78089,2HA,1.0,30.0,17,4.0,9053,8,8,LAN接入,0,0,79.5,78.5,78.5,宽带,80.0,1,9159.52,14658.47,28001.23,30,29,33,28,26,30
6163,2HA,1.0,44.0,87,1.0,2322,20,20,FTTH接入,0,0,130.0,80.0,80.0,宽带,80.0,1,42134.68,43987.79,50424.61,110,101,115,31,29,30
55420,2HA,1.0,48.0,24,2.0,2790,4,4,FTTH接入,0,0,90.0,90.0,90.0,宽带,90.0,0,18894.26,21661.38,10737.35,14,18,16,14,16,15
83229,2HA,1.0,30.0,15,1.0,1459,8,8,FTTH接入,0,0,78.5,78.5,78.5,宽带,80.0,1,48011.0,44069.38,38300.98,13,13,17,13,11,11
3607,2HA,2.0,45.0,95,2.0,3277,20,20,FTTH接入,0,0,80.0,130.0,80.0,宽带,80.0,1,19517.44,31723.42,19151.21,109,102,171,27,25,28
125186,2HA,1.0,33.0,11,1.0,868,8,8,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,34065.97,32787.08,23129.15,24,23,26,22,21,22
81116,2HA,2.0,23.0,16,2.0,2663,20,20,FTTH接入,0,0,110.0,107.0,110.0,宽带,110.0,0,23329.93,7558.62,3929.69,9,6,2,8,4,2
116306,2HA,1.0,31.0,16,1.0,1712,8,8,FTTH接入,0,0,60.0,60.0,60.0,宽带,60.0,1,71964.36,70461.2,62537.15,19,20,15,15,17,15
31293,2HA,1.0,37.0,49,2.0,2807,20,20,FTTH接入,0,0,152.5,102.5,102.5,宽带,90.0,1,18123.84,0.0,73935.69,8,0,23,6,0,21
98533,2HA,1.0,44.0,60,4.0,7288,2,2,VDSL接入,0,0,83.33,83.33,83.33,宽带,108.0,1,2275.44,1217.39,1569.33,41,40,43,30,28,30
40876,2HA,2.0,31.0,36,4.0,9094,20,100,FTTH接入,0,0,55.0,105.0,213.0,宽带,60.0,1,51010.15,25644.23,11121.55,24,30,15,17,19,13
79860,2HA,2.0,31.0,16,3.0,5382,100,100,FTTH接入,0,0,319.0,120.0,120.0,宽带,120.0,1,37331.25,31915.8,27613.68,15,17,14,15,16,13
40738,2HA,1.0,32.0,36,7.0,0,4,4,普通接入,0,0,55.0,55.0,55.0,宽带,60.0,1,10360.75,20406.84,9546.01,14,50,16,12,18,15
103757,2HA,1.0,32.0,21,5.0,1102,20,20,FTTH接入,0,1,60.0,60.0,60.0,宽带,50.0,1,187.23,348.54,148.94,24,37,45,18,19,25
36005,2HA,2.0,32.0,42,1.0,2001,6,50,FTTH接入,0,0,55.0,71.13,75.0,宽带,60.0,1,60695.67,68768.0,56954.03,112,65,91,28,26,27
94351,2HA,1.0,59.0,3,,0,50,50,FTTH接入,0,1,0.0,0.0,0.0,宽带,0.0,0,96204.85,142307.09,139169.63,50,64,76,26,30,28
106781,2HA,1.0,25.0,20,2.0,2590,100,100,FTTH接入,0,0,95.0,80.0,80.0,宽带,80.0,1,84.91,277.46,209.23,150,73,81,30,24,27
30749,2HA,2.0,46.0,49,2.0,3249,50,200,FTTH接入,0,0,130.0,110.0,110.0,宽带,130.0,1,167826.88,173362.69,154602.03,48,60,63,29,28,30
74315,2HA,1.0,28.0,19,2.0,2218,20,20,FTTH接入,0,1,89.6,90.0,90.0,宽带,80.0,1,51851.06,37796.23,42399.6,43,45,49,28,28,27
46664,2HA,1.0,36.0,28,1.0,2029,20,20,FTTH接入,0,0,87.3,87.3,87.3,宽带,0.0,1,46138.91,40023.93,65109.41,25,33,18,18,19,15
18828,2HA,2.0,48.0,113,2.0,2737,100,100,FTTH接入,0,1,110.0,110.0,110.0,宽带,80.0,1,58664.31,57715.15,34418.27,32,31,39,23,21,22
102961,2HA,2.0,63.0,21,2.0,2932,100,100,FTTH接入,0,0,110.0,257.35,80.0,宽带,80.0,1,33.53,33.19,27.53,20,19,15,19,16,15
101062,2HA,1.0,34.0,26,2.0,2579,100,100,FTTH接入,0,1,112.5,103.79,82.5,宽带,90.0,1,36660.77,24636.37,20080.11,47,72,97,20,21,26
8423,2HA,2.0,27.0,82,1.0,2287,2,50,FTTH接入,0,0,80.0,80.0,80.0,宽带,80.0,1,42243.97,28756.08,41260.06,17,15,18,16,14,16
