SERV_ID,INNET_DUR,ORG_DZS_ID,OFR_GRADE,CDE_OFR_CD,YD_CNT,TERMINAL_MODEL,BRAND_ID,MOBILE_PRICE,REL_AMT,PAY_MODE,OWE_AMOUNT,CUST_CNT,ZJ_CNT,BJ_CNT,ZJ_CNT_RATIO,ZJ_DUR,BJ_DUR,ZJ_DUR_RATIO,ZJ_PEOPLE_CNT,BJ_PEOPLE_CNT,ZJ_PEOPLE_RATIO,ZJ_AVG_CNT_RATIO,BJ_AVG_CNT_RATIO,ZJ_AVG_DUR,BJ_AVG_DUR,ZJ_CNT_DUR,BJ_CNT_DUR,ZJ_SHORT_CNT,ZJ_SHORT_CNT_RATIO,ZJ_MID_CNT,ZJ_MID_CNT_RATIO,ZJ_ROAM_CNT,ZJ_ROAM_CNT_RATIO,ZJ_LONG_CNT,ZJ_LONG_CNT_RATIO,ZJ_LONG_ROAM_RATIO,ZJ_ROAM_DUR,ZJ_ROAM_DUR_RATIO,ZJ_LONG_DUR,ZJ_LONG_DUR_RATIO,ZJ_LONG_ROAM_DUR_RATIO,ZJ_ROAM_AREA_CNT,ROAM_TOP_RATIO,SMS_CNT,DAY_CNT,FLOW_CNT,FLOW_MB,BASE_CNT,ZJ_BASE_TOP_RATIO,POINT_CNT,FLAG
19535,42,3265.0,169,1557,3.0,245,3,2598.0,1.0,2,0.0,3,18,1,0.9474,150.4,0.43,0.9971,7.0,1.0,0.875,2.57,1.0,21.49,0.43,8.36,0.43,0.0,0.0,3.0,0.1667,18,1.0,17,0.9444,1.9444,150.4,1.0,149.75,0.9957,1.9957,4,0.5556,3,30.0,1072,801.85,1,,1,0
6680,52,6.0,199,971,3.0,23,2,3899.0,199.1,2,398.2,3,170,101,0.6273,281.92,223.95,0.5573,52.0,46.0,0.5306,3.27,2.2,5.42,4.87,1.66,2.22,24.0,0.1412,72.0,0.4235,0,0.0,5,0.0294,0.0294,0.0,0.0,11.73,0.0416,0.0416,2,0.0,16,31.0,1232,6629.56,37,0.3882,0,0
15633,31,3260.0,169,988,2.0,44,6,799.0,0.0,2,0.0,2,80,62,0.5634,42.42,36.72,0.536,6.0,7.0,0.4615,13.33,8.86,7.07,5.25,0.53,0.59,26.0,0.325,47.0,0.5875,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,12,0.45,1,0
20685,30,1008.0,129,1353,2.0,386,38,2690.0,6.0,2,0.0,2,134,75,0.6411,109.17,60.7,0.6427,59.0,22.0,0.7284,2.27,3.41,1.85,2.76,0.81,0.81,34.0,0.2537,78.0,0.5821,134,1.0,97,0.7239,1.7239,109.17,1.0,64.37,0.5896,1.5896,6,0.6716,0,31.0,1060,2950.23,1,,1,0
13110,2,5575.0,129,1601,2.0,75,5,3199.0,0.1,2,0.0,2,2,0,1.0,1.47,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.73,0.0,0.73,0.0,0.0,0.0,1.0,0.5,0,0.0,1,0.5,0.5,0.0,0.0,1.2,0.8182,0.8182,1,0.0,0,31.0,1307,35837.55,2,0.5,1,0
5574,17,416.0,9,555,1.0,192,3,2998.0,25.6,2,0.0,1,99,88,0.5294,85.92,198.65,0.3019,23.0,15.0,0.6053,4.3,5.87,3.74,13.24,0.87,2.26,26.0,0.2626,46.0,0.4646,68,0.6869,21,0.2121,0.899,54.77,0.6374,14.63,0.1703,0.8077,2,0.2941,0,,0,0.0,15,0.4545,0,0
1712,7,3824.0,169,2072,2.0,78,6,1299.0,0.0,2,0.0,2,47,57,0.4519,41.68,92.5,0.3106,20.0,15.0,0.5714,2.35,3.8,2.08,6.17,0.89,1.62,6.0,0.1277,27.0,0.5745,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,19.0,158,874.22,13,0.2128,0,0
1915,24,3611.0,129,1601,2.0,5,3,1498.0,0.0,2,0.0,2,165,92,0.642,162.18,90.28,0.6424,48.0,36.0,0.5714,3.44,2.56,3.38,2.51,0.98,0.98,24.0,0.1455,95.0,0.5758,0,0.0,7,0.0424,0.0424,0.0,0.0,13.22,0.0815,0.0815,2,0.0,0,1.0,1,0.25,21,0.5636,4,0
7635,8,4.0,129,1353,2.0,43,2,1299.0,129.0,2,0.0,2,24,6,0.8,34.88,8.33,0.8072,6.0,3.0,0.6667,4.0,2.0,5.81,2.78,1.45,1.39,1.0,0.0417,9.0,0.375,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,31.0,221,6.74,2,0.5417,0,0
10193,11,117.0,99,1590,2.0,88,3,2598.0,99.0,2,0.0,2,4,10,0.2857,8.07,4.92,0.6213,2.0,10.0,0.1667,2.0,1.0,4.03,0.49,2.02,0.49,0.0,0.0,1.0,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,29.0,1565,15563.77,3,0.5,0,0
1942,2,956.0,169,2072,1.0,0,0,,177.4,2,0.0,1,229,96,0.7046,272.72,62.48,0.8136,59.0,28.0,0.6782,3.88,3.43,4.62,2.23,1.19,0.65,14.0,0.0611,139.0,0.607,229,1.0,190,0.8297,1.8297,272.72,1.0,240.27,0.881,1.881,4,0.7948,0,8.0,171,188.57,15,0.5415,0,0
18453,18,10733.0,169,2072,2.0,20,4,5388.0,192.57,2,0.0,2,26,47,0.3562,27.13,44.85,0.3769,21.0,29.0,0.42,1.24,1.62,1.29,1.55,1.04,0.95,2.0,0.0769,16.0,0.6154,26,1.0,26,1.0,2.0,27.13,1.0,27.13,1.0,2.0,8,0.6923,35,31.0,1189,7008.37,1,,0,0
13321,11,3903.0,129,1353,4.0,118,12,399.0,1.0,2,0.0,4,37,39,0.4868,57.57,124.73,0.3158,17.0,14.0,0.5484,2.18,2.79,3.39,8.91,1.56,3.2,4.0,0.1081,14.0,0.3784,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,,0,0.0,1,1.0,0,0
11383,36,525.0,199,185,3.0,15,3,2998.0,199.0,2,0.0,3,125,115,0.5208,104.42,92.35,0.5307,31.0,31.0,0.5,4.03,3.71,3.37,2.98,0.84,0.8,34.0,0.272,67.0,0.536,4,0.032,10,0.08,0.112,1.93,0.0185,22.55,0.216,0.2345,4,1.5,2,30.0,1403,13920.68,13,0.88,1,0
17101,28,3463.0,169,1557,3.0,1,0,,1.2,2,0.0,3,12,6,0.6667,14.13,44.13,0.2426,5.0,4.0,0.5556,2.4,1.5,2.83,11.03,1.18,7.36,1.0,0.0833,7.0,0.5833,0,0.0,1,0.0833,0.0833,0.0,0.0,1.15,0.0814,0.0814,1,0.0,0,12.0,14,0.07,2,0.5833,0,0
9873,59,2.0,129,1137,3.0,3,1,1599.0,129.1,2,0.0,3,67,67,0.5,184.83,129.17,0.5886,20.0,19.0,0.5128,3.35,3.53,9.24,6.8,2.76,1.93,10.0,0.1493,24.0,0.3582,0,0.0,1,0.0149,0.0149,0.0,0.0,0.55,0.003,0.003,1,0.0,1,31.0,1808,28204.42,10,0.3881,1,0
597,4,3129.0,169,2005,3.0,130,5,699.0,169.0,2,0.0,191,1,0,1.0,12.97,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.97,0.0,12.97,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,27,46.89,1,1.0,0,1
14172,5,2298.0,169,2072,2.0,3,1,1599.0,1.3,2,0.0,2,285,118,0.7072,424.88,156.32,0.731,82.0,34.0,0.7069,3.48,3.47,5.18,4.6,1.49,1.32,25.0,0.0877,135.0,0.4737,0,0.0,1,0.0035,0.0035,0.0,0.0,0.43,0.001,0.001,1,0.0,13,31.0,442,296.15,6,0.7719,0,0
15575,18,3.0,169,2005,3.0,4,1,1299.0,1.5,2,0.0,5,32,43,0.4267,46.72,121.62,0.2775,13.0,25.0,0.3421,2.46,1.72,3.59,4.86,1.46,2.83,3.0,0.0938,15.0,0.4688,15,0.4688,5,0.1563,0.6251,32.9,0.7042,8.43,0.1805,0.8847,3,0.2,0,29.0,638,2139.7,8,0.25,2,0
4158,1,9742.0,99,1897,2.0,0,0,,9.58,2,0.0,2,1,0,1.0,0.15,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.15,0.0,0.15,0.0,1.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,1,1.0,0,0
10593,10,4517.0,79,1671,2.0,0,0,,1.0,2,0.0,2,21,23,0.4773,58.33,45.82,0.5601,7.0,5.0,0.5833,3.0,4.6,8.33,9.16,2.78,1.99,1.0,0.0476,7.0,0.3333,0,0.0,2,0.0952,0.0952,0.0,0.0,12.23,0.2097,0.2097,2,0.0,1,1.0,1,0.08,2,0.9048,0,0
8647,37,191.0,19,1650,1.0,207,4,4488.0,19.4,2,0.0,1,7,28,0.2,5.73,25.57,0.1832,5.0,19.0,0.2083,1.4,1.47,1.15,1.35,0.82,0.91,0.0,0.0,5.0,0.7143,3,0.4286,4,0.5714,1.0,3.48,0.6076,4.08,0.7122,1.3198,1,1.3333,4,7.0,28,253.51,5,0.2857,0,0
14776,12,2733.0,129,1353,2.0,10,1,2799.0,1.0,2,0.0,2,33,42,0.44,113.43,94.0,0.5468,13.0,6.0,0.6842,2.54,7.0,8.73,15.67,3.44,2.24,3.0,0.0909,16.0,0.4848,0,0.0,8,0.2424,0.2424,0.0,0.0,70.03,0.6174,0.6174,2,0.0,0,25.0,860,775.36,10,0.4848,0,0
9449,81,,169,2072,3.0,498,29,269.0,0.0,2,0.0,3,17,25,0.4048,136.85,249.18,0.3545,2.0,3.0,0.4,8.5,8.33,68.43,83.06,8.05,9.97,0.0,0.0,4.0,0.2353,0,0.0,14,0.8235,0.8235,0.0,0.0,131.57,0.9614,0.9614,1,0.0,0,,0,0.0,2,0.8824,0,0
13021,17,24.0,129,1557,4.0,214,8,990.0,178.08,2,0.0,4,38,30,0.5588,31.32,28.9,0.5201,11.0,9.0,0.55,3.45,3.33,2.85,3.21,0.82,0.96,4.0,0.1053,25.0,0.6579,38,1.0,38,1.0,2.0,31.32,1.0,31.32,1.0,2.0,2,1.0,0,26.0,431,3300.86,1,,1,0
16661,108,,109,106,1.0,414,8,263.0,81.75,2,0.0,1,25,82,0.2336,23.38,162.2,0.126,18.0,47.0,0.2769,1.39,1.74,1.3,3.45,0.94,1.98,5.0,0.2,11.0,0.44,0,0.0,2,0.08,0.08,0.0,0.0,1.7,0.0727,0.0727,1,0.0,0,1.0,1,0.03,10,0.4,0,0
5892,9,1802.0,59,353,1.0,52,5,690.0,59.0,2,0.0,1,19,23,0.4524,33.47,16.77,0.6662,8.0,12.0,0.4,2.38,1.92,4.18,1.4,1.76,0.73,8.0,0.4211,8.0,0.4211,2,0.1053,1,0.0526,0.1579,22.95,0.6858,0.6,0.0179,0.7037,2,9.5,0,1.0,2,34.6,3,0.4737,0,0
6798,19,2563.0,299,1874,5.0,27,7,359.0,1.0,2,0.0,5,88,103,0.4607,124.03,420.97,0.2276,17.0,22.0,0.4359,5.18,4.68,7.3,19.13,1.41,4.09,20.0,0.2273,42.0,0.4773,58,0.6591,32,0.3636,1.0227,47.48,0.3828,46.8,0.3773,0.7601,2,0.5345,0,,0,0.0,15,0.2273,0,0
8610,4,907.0,129,1137,3.0,161,11,1599.0,1.1,2,0.0,3,236,194,0.5488,299.5,168.28,0.6403,40.0,28.0,0.5882,5.9,6.93,7.49,6.01,1.27,0.87,21.0,0.089,127.0,0.5381,0,0.0,70,0.2966,0.2966,0.0,0.0,66.43,0.2218,0.2218,4,0.0,1,30.0,723,573.75,54,0.1483,0,0
14501,4,8304.0,79,1671,3.0,144,0,,253.02,2,1.28,3,362,176,0.6729,738.87,278.27,0.7264,26.0,21.0,0.5532,13.92,8.38,28.42,13.25,2.04,1.58,82.0,0.2265,153.0,0.4227,362,1.0,147,0.4061,1.4061,738.87,1.0,101.83,0.1378,1.1378,7,0.2569,2,28.0,890,2284.41,31,0.3122,0,0
371,6,196.0,199,2492,1.0,0,0,,199.0,2,199.0,3,493,0,1.0,1123.57,0.0,1.0,486.0,0.0,1.0,1.01,0.0,2.31,0.0,2.28,0.0,57.0,0.1156,174.0,0.3529,0,0.0,471,0.9554,0.9554,0.0,0.0,1106.95,0.9852,0.9852,202,0.0,0,,0,0.0,4,0.8641,0,1
10770,101,,46,1387,1.0,90,2,1799.0,61.0,2,0.0,1,9,25,0.2647,233.48,77.72,0.7503,4.0,16.0,0.2,2.25,1.56,58.37,4.86,25.94,3.11,2.0,0.2222,1.0,0.1111,0,0.0,4,0.4444,0.4444,0.0,0.0,219.38,0.9396,0.9396,1,0.0,0,1.0,4,11.86,4,0.6667,0,0
14777,9,148.0,10,1290,1.0,0,0,,10.0,2,0.0,2,17,0,1.0,24.32,0.0,1.0,8.0,0.0,1.0,2.13,0.0,3.04,0.0,1.43,0.0,2.0,0.1176,3.0,0.1765,0,0.0,8,0.4706,0.4706,0.0,0.0,8.83,0.3633,0.3633,1,0.0,0,,0,0.0,2,0.8235,0,0
14582,30,2299.0,169,2005,2.0,23,2,3899.0,1.1,2,0.0,2,10,22,0.3125,32.98,14.6,0.6932,5.0,4.0,0.5556,2.0,5.5,6.6,3.65,3.3,0.66,2.0,0.2,3.0,0.3,0,0.0,2,0.2,0.2,0.0,0.0,9.63,0.2921,0.2921,1,0.0,3,31.0,551,1573.33,4,0.4,0,0
6750,7,4036.0,39,2297,1.0,5,3,1498.0,39.0,2,0.0,1,11,5,0.6875,48.03,29.53,0.6193,5.0,5.0,0.5,2.2,1.0,9.61,5.91,4.37,5.91,0.0,0.0,0.0,0.0,0,0.0,4,0.3636,0.3636,0.0,0.0,31.38,0.6534,0.6534,1,0.0,0,,0,0.0,2,0.9091,0,0
1221,16,904.0,129,1557,3.0,501,38,3999.0,129.0,2,0.0,3,1,1,0.5,1.05,1.03,0.504,1.0,1.0,0.5,1.0,1.0,1.05,1.03,1.05,1.03,0.0,0.0,0.0,0.0,0,0.0,1,1.0,1.0,0.0,0.0,1.05,1.0,1.0,1,0.0,0,,0,0.0,1,1.0,1,0
9459,8,2136.0,199,185,3.0,7,1,1999.0,1.1,2,0.0,3,2,27,0.069,0.38,11.83,0.0314,2.0,5.0,0.2857,1.0,5.4,0.19,2.37,0.19,0.44,2.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,29.0,499,833.31,2,0.5,0,0
18153,14,4853.0,129,1353,3.0,4,1,1299.0,11.0,2,0.0,3,57,53,0.5182,147.0,109.42,0.5733,17.0,13.0,0.5667,3.35,4.08,8.65,8.42,2.58,2.06,5.0,0.0877,14.0,0.2456,0,0.0,2,0.0351,0.0351,0.0,0.0,11.22,0.0763,0.0763,1,0.0,0,7.0,22,8.63,7,0.7193,1,0
15530,11,1902.0,99,2269,2.0,17,4,6388.0,35.62,2,0.0,2,38,82,0.3167,41.85,65.4,0.3902,17.0,18.0,0.4857,2.24,4.56,2.46,3.63,1.1,0.8,3.0,0.0789,21.0,0.5526,38,1.0,29,0.7632,1.7632,41.85,1.0,21.42,0.5117,1.5117,2,0.9211,0,31.0,1068,2680.25,1,,0,0
19980,37,2125.0,129,1353,2.0,17,4,6388.0,129.7,2,0.0,3,289,351,0.4516,305.37,424.38,0.4185,94.0,106.0,0.47,3.07,3.31,3.25,4.0,1.06,1.21,42.0,0.1453,153.0,0.5294,0,0.0,37,0.128,0.128,0.0,0.0,54.25,0.1777,0.1777,5,0.0,20,31.0,1223,6585.12,80,0.4256,2,0
1559,18,1272.0,499,1362,1.0,17,4,6388.0,589.0,2,0.0,1,291,253,0.5349,861.03,600.25,0.5892,41.0,70.0,0.3694,7.1,3.61,21.0,8.58,2.96,2.37,43.0,0.1478,103.0,0.354,258,0.8866,190,0.6529,1.5395,813.9,0.9453,711.88,0.8268,1.7721,4,0.562,14,31.0,667,483.42,59,0.2646,0,0
6208,22,1745.0,199,185,4.0,15,3,2998.0,21.3,2,0.0,4,18,38,0.3214,29.92,32.18,0.4817,9.0,18.0,0.3333,2.0,2.11,3.32,1.79,1.66,0.85,2.0,0.1111,9.0,0.5,15,0.8333,8,0.4444,1.2777,27.17,0.9081,4.93,0.1649,1.073,2,0.3333,0,23.0,602,2731.23,3,0.1111,5,0
1575,2,145.0,99,1590,1.0,12,3,1298.0,99.1,2,0.0,1,59,15,0.7973,105.73,33.15,0.7613,29.0,5.0,0.8529,2.03,3.0,3.65,6.63,1.79,2.21,10.0,0.1695,26.0,0.4407,3,0.0508,3,0.0508,0.1016,2.53,0.024,2.53,0.024,0.048,1,1.0,0,27.0,1209,11153.03,23,0.2881,0,0
19135,106,,20,2321,1.0,836,2,228.0,20.0,2,0.0,1,19,17,0.5278,78.93,60.37,0.5666,6.0,7.0,0.4615,3.17,2.43,13.16,8.62,4.15,3.55,0.0,0.0,4.0,0.2105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,2,0.9474,0,0
11100,16,3128.0,299,1874,4.0,464,3,3198.0,1.0,2,0.0,4,11,20,0.3548,7.75,7.17,0.5196,8.0,3.0,0.7273,1.38,6.67,0.97,2.39,0.7,0.36,0.0,0.0,8.0,0.7273,7,0.6364,2,0.1818,0.8182,3.5,0.4516,1.38,0.1785,0.6301,1,0.2857,0,31.0,829,390.84,6,0.2727,1,0
18642,28,95.0,29,448,1.0,441,17,1490.0,29.0,2,0.0,1,40,49,0.4494,64.45,74.0,0.4655,12.0,17.0,0.4138,3.33,2.88,5.37,4.35,1.61,1.51,14.0,0.35,13.0,0.325,0,0.0,1,0.025,0.025,0.0,0.0,0.43,0.0067,0.0067,2,0.0,16,15.0,50,69.14,7,0.475,0,0
12862,12,5757.0,199,1659,4.0,80,5,1799.0,0.1,2,0.0,4,79,59,0.5725,110.58,81.05,0.5771,15.0,14.0,0.5172,5.27,4.21,7.37,5.79,1.4,1.37,13.0,0.1646,33.0,0.4177,1,0.0127,17,0.2152,0.2279,0.3,0.0027,56.3,0.5091,0.5118,1,17.0,1,31.0,418,1125.25,27,0.2911,2,0
168,5,3129.0,169,2005,,38,3,2698.0,169.0,2,0.0,191,729,126,0.8526,841.6,147.97,0.8505,418.0,91.0,0.8212,1.74,1.38,2.01,1.63,1.15,1.17,57.0,0.0782,412.0,0.5652,0,0.0,717,0.9835,0.9835,0.0,0.0,796.38,0.9463,0.9463,150,0.0,0,27.0,265,522.42,3,0.989,0,1
7959,61,5950.0,20,2321,2.0,385,13,1299.0,43.28,2,0.0,2,44,27,0.6197,107.07,111.88,0.489,16.0,14.0,0.5333,2.75,1.93,6.69,7.99,2.43,4.14,4.0,0.0909,12.0,0.2727,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,19.0,524,89.34,3,0.9545,1,0
743,6,196.0,199,2492,1.0,0,0,,199.0,2,199.0,3,305,0,1.0,799.38,0.0,1.0,303.0,0.0,1.0,1.01,0.0,2.64,0.0,2.62,0.0,27.0,0.0885,113.0,0.3705,0,0.0,284,0.9311,0.9311,0.0,0.0,776.97,0.972,0.972,152,0.0,0,1.0,1,0.02,4,0.8459,0,1
18501,17,5169.0,19,2527,1.0,9,4,5288.0,19.0,2,0.0,1,3,0,1.0,2.38,0.0,1.0,1.0,0.0,1.0,3.0,0.0,2.38,0.0,0.79,0.0,0.0,0.0,2.0,0.6667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0,0.0,2,0.6667,0,0
10067,28,94.0,299,329,3.0,74,0,,1.35,2,0.0,3,1,1,0.5,11.0,13.73,0.4447,1.0,1.0,0.5,1.0,1.0,11.0,13.73,11.0,13.73,0.0,0.0,0.0,0.0,0,0.0,1,1.0,1.0,0.0,0.0,11.0,1.0,1.0,1,0.0,0,1.0,2,0.23,1,1.0,5,0
12307,32,2952.0,129,200,2.0,60,6,1299.0,149.0,2,0.0,2,2,1,0.6667,1.47,0.9,0.6197,2.0,1.0,0.6667,1.0,1.0,0.73,0.9,0.73,0.9,1.0,0.5,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17.0,1460,41928.79,2,0.5,0,0
78,5,9376.0,99,1590,2.0,128,2,1588.0,99.0,2,0.0,134,27,11,0.7105,21.2,9.85,0.6828,5.0,5.0,0.5,5.4,2.2,4.24,1.97,0.79,0.9,4.0,0.1481,16.0,0.5926,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,19.0,239,5175.84,3,0.8148,0,1
6754,105,,169,988,1.0,20,4,5388.0,50.8,2,0.0,3,174,132,0.5686,247.32,220.98,0.5281,15.0,22.0,0.4054,11.6,6.0,16.49,10.04,1.42,1.67,23.0,0.1322,91.0,0.523,68,0.3908,97,0.5575,0.9483,105.82,0.4279,152.98,0.6186,1.0465,2,1.3088,4,26.0,662,3168.28,48,0.1552,4,0
5616,9,6171.0,99,1590,2.0,3,1,1599.0,1.1,2,0.0,2,105,73,0.5899,174.35,83.08,0.6773,17.0,17.0,0.5,6.18,4.29,10.26,4.89,1.66,1.14,9.0,0.0857,50.0,0.4762,0,0.0,6,0.0571,0.0571,0.0,0.0,5.4,0.031,0.031,4,0.0,2,31.0,2789,26190.83,34,0.2095,0,0
3307,34,237.0,169,1628,3.0,14,4,6088.0,9.2,2,0.0,2,168,148,0.5316,182.0,104.95,0.6343,43.0,36.0,0.5443,3.91,4.11,4.23,2.92,1.08,0.71,21.0,0.125,93.0,0.5536,37,0.2202,46,0.2738,0.494,79.2,0.4352,44.78,0.2461,0.6813,8,0.4324,2,30.0,1489,13469.77,23,0.1726,0,0
15219,35,11.0,199,185,2.0,2,4,5288.0,1.1,2,0.0,3,226,227,0.4989,351.5,505.2,0.4103,59.0,64.0,0.4797,3.83,3.55,5.96,7.89,1.56,2.23,21.0,0.0929,118.0,0.5221,21,0.0929,19,0.0841,0.177,48.97,0.1393,43.17,0.1228,0.2621,7,0.381,2,31.0,1834,12434.34,112,0.0708,0,0
7907,66,78.0,129,1601,2.0,11,4,6088.0,0.1,2,0.0,2,61,69,0.4692,41.93,52.57,0.4437,11.0,20.0,0.3548,5.55,3.45,3.81,2.63,0.69,0.76,4.0,0.0656,49.0,0.8033,61,1.0,55,0.9016,1.9016,41.93,1.0,38.53,0.9189,1.9189,6,0.541,1,31.0,1686,27454.32,1,,2,0
3055,30,990.0,129,200,3.0,456,8,5288.0,0.0,2,0.0,3,138,106,0.5656,177.63,112.65,0.6119,51.0,44.0,0.5368,2.71,2.41,3.48,2.56,1.29,1.06,32.0,0.2319,65.0,0.471,0,0.0,9,0.0652,0.0652,0.0,0.0,19.48,0.1097,0.1097,3,0.0,1,28.0,567,1157.53,11,0.5797,0,0
15772,8,7807.0,199,1659,3.0,135,2,1499.0,0.1,2,0.0,3,30,19,0.6122,204.9,79.52,0.7204,20.0,8.0,0.7143,1.5,2.38,10.25,9.94,6.83,4.19,3.0,0.1,6.0,0.2,30,1.0,28,0.9333,1.9333,204.9,1.0,174.25,0.8504,1.8504,5,0.5667,1,1.0,1,0.09,7,0.6,0,0
20304,3,1373.0,49,1945,1.0,172,8,999.0,50.3,2,0.0,2,5,0,1.0,7.0,0.0,1.0,3.0,0.0,1.0,1.67,0.0,2.33,0.0,1.4,0.0,1.0,0.2,1.0,0.2,0,0.0,2,0.4,0.4,0.0,0.0,3.32,0.4738,0.4738,1,0.0,0,2.0,7,86.46,3,0.6,0,0
7931,29,9.0,129,200,2.0,166,8,999.0,129.1,2,0.0,2,18,19,0.4865,31.8,30.08,0.5139,11.0,8.0,0.5789,1.64,2.38,2.89,3.76,1.77,1.58,4.0,0.2222,3.0,0.1667,10,0.5556,9,0.5,1.0556,25.25,0.794,18.7,0.5881,1.3821,5,0.5,1,19.0,71,50.64,4,0.3889,0,0
5738,103,,129,200,2.0,189,2,1999.0,136.65,2,0.0,2,54,53,0.5047,35.58,50.68,0.4125,13.0,15.0,0.4643,4.15,3.53,2.74,3.38,0.66,0.96,15.0,0.2778,27.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,31.0,3834,327.72,14,0.2222,0,0
6838,34,467.0,129,1353,4.0,129,5,3299.0,144.1,2,0.0,4,139,119,0.5388,144.83,128.1,0.5307,81.0,50.0,0.6183,1.72,2.38,1.79,2.56,1.04,1.08,15.0,0.1079,82.0,0.5899,0,0.0,11,0.0791,0.0791,0.0,0.0,9.65,0.0666,0.0666,6,0.0,0,31.0,770,6972.66,12,0.8777,0,0
3164,4,4170.0,9,1862,1.0,0,0,,12.05,2,0.0,1,43,50,0.4624,108.82,207.6,0.3439,17.0,12.0,0.5862,2.53,4.17,6.4,17.3,2.53,4.15,2.0,0.0465,15.0,0.3488,0,0.0,13,0.3023,0.3023,0.0,0.0,39.2,0.3602,0.3602,2,0.0,0,19.0,20,0.09,5,0.5814,0,0
9506,18,1014.0,9,1862,1.0,26,1,1799.0,9.0,2,0.0,1,24,19,0.5581,16.55,12.83,0.5632,14.0,8.0,0.6364,1.71,2.38,1.18,1.6,0.69,0.68,2.0,0.0833,18.0,0.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,15.0,32,45.53,5,0.625,0,0
12323,7,3426.0,99,1897,2.0,68,4,6688.0,20.1,2,0.0,2,91,62,0.5948,98.25,116.88,0.4567,21.0,24.0,0.4667,4.33,2.58,4.68,4.87,1.08,1.89,13.0,0.1429,45.0,0.4945,2,0.022,20,0.2198,0.2418,0.65,0.0066,19.82,0.2017,0.2083,2,10.5,3,31.0,1529,26093.4,38,0.1758,0,0
4326,49,8354.0,99,818,1.0,155,3,1198.0,99.4,2,0.0,1,69,28,0.7113,126.82,47.6,0.7271,19.0,14.0,0.5758,3.63,2.0,6.67,3.4,1.84,1.7,11.0,0.1594,34.0,0.4928,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,,0,0.0,6,0.8261,1,0
875,11,2721.0,59,353,2.0,13,1,2999.0,61.19,2,0.0,2,125,66,0.6545,284.87,93.15,0.7536,33.0,28.0,0.541,3.79,2.36,8.63,3.33,2.28,1.41,26.0,0.208,71.0,0.568,125,1.0,125,1.0,2.0,284.87,1.0,284.87,1.0,2.0,7,0.792,2,18.0,154,1352.46,1,,0,0
20213,7,5141.0,129,1353,2.0,353,0,,129.0,2,0.0,3,119,146,0.4491,221.52,348.33,0.3887,26.0,19.0,0.5778,4.58,7.68,8.52,18.33,1.86,2.39,13.0,0.1092,59.0,0.4958,36,0.3025,38,0.3193,0.6218,50.37,0.2274,101.75,0.4593,0.6867,9,0.4167,9,22.0,647,10895.82,48,0.1176,0,0
3952,15,1959.0,129,1353,3.0,10,1,2799.0,6.1,2,0.0,3,69,82,0.457,258.17,140.92,0.6469,13.0,11.0,0.5417,5.31,7.45,19.86,12.81,3.74,1.72,8.0,0.1159,28.0,0.4058,4,0.058,1,0.0145,0.0725,28.57,0.1107,0.62,0.0024,0.1131,1,0.25,1,8.0,260,732.93,31,0.1304,0,0
3633,22,5017.0,299,2149,4.0,4,1,1299.0,1.0,2,0.0,4,100,65,0.6061,93.12,71.15,0.5669,32.0,13.0,0.7111,3.13,5.0,2.91,5.47,0.93,1.09,25.0,0.25,53.0,0.53,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,29.0,128,572.11,4,0.96,0,0
